Loyalty Number,umap_x,umap_y,archetype
525525,6.8184757,13.73336,Silent Investors
683699,2.233213,9.294281,Silent Investors
717780,2.9618943,11.360789,Silent Investors
261423,2.4874454,9.11606,Silent Investors
715369,2.4516323,11.028633,Silent Investors
579943,2.7703226,5.5182214,Silent Investors
174923,1.6351984,9.8019495,Silent Investors
105074,4.2290235,12.956401,Silent Investors
724222,2.5169938,9.407214,Silent Investors
987482,2.0505803,7.171907,Silent Investors
555398,2.937788,11.188085,Silent Investors
778317,6.595102,13.775676,Silent Investors
323735,5.2754607,13.341729,Silent Investors
390209,4.2435784,12.881197,Silent Investors
286975,5.202291,13.342829,Silent Investors
867801,2.328944,7.807237,Silent Investors
298535,1.0394765,8.681897,Silent Investors
424139,2.3832567,11.133565,Silent Investors
593116,5.3250885,13.646169,Silent Investors
372522,4.849378,13.205375,Silent Investors
816705,5.277912,13.344021,Silent Investors
527067,3.7052035,12.458078,Silent Investors
802200,2.435816,6.2745967,Silent Investors
853421,1.5544716,6.769192,Silent Investors
377173,3.727109,12.42443,Silent Investors
706792,1.6680204,7.9574113,Silent Investors
346828,4.709411,13.53204,Silent Investors
104849,1.9866563,9.683212,Silent Investors
339220,3.4965158,6.078797,Silent Investors
836523,2.0987587,10.276477,Silent Investors
526579,6.793867,13.7330065,Silent Investors
479950,2.5071878,10.976903,Silent Investors
780150,2.314573,9.275773,Silent Investors
684826,1.4748868,7.3635583,Silent Investors
104431,2.9518914,11.125565,Silent Investors
243018,5.280725,13.6160345,Silent Investors
718922,4.1297174,13.068147,Silent Investors
472405,2.2402658,10.090836,Silent Investors
305100,2.7764833,7.0835357,Silent Investors
810028,2.394356,11.132492,Silent Investors
331857,3.4043915,6.157325,Silent Investors
456117,5.780501,13.710016,Silent Investors
873977,3.3379638,6.0750394,Silent Investors
480203,3.7487745,12.405444,Silent Investors
486890,4.128385,13.111247,Silent Investors
273070,6.5418873,13.770353,Silent Investors
444748,5.7367215,13.570268,Silent Investors
945166,5.739736,13.67296,Silent Investors
396996,5.805105,13.680076,Silent Investors
732144,4.3277016,12.931821,Silent Investors
998078,2.9969897,11.492813,Silent Investors
100140,1.625631,9.821929,Silent Investors
646225,1.0708485,8.687953,Silent Investors
279580,4.700921,13.138916,Silent Investors
664771,2.8548932,11.292325,Silent Investors
482940,4.771972,13.456558,Silent Investors
666877,2.111266,6.2833495,Silent Investors
444371,3.3933728,6.2476144,Silent Investors
952026,4.3423505,12.916807,Silent Investors
509962,1.3754478,7.953546,Silent Investors
868719,4.790702,13.330127,Silent Investors
400958,4.8374586,13.326079,Silent Investors
641586,2.0930285,10.255629,Silent Investors
737755,2.2726583,6.550664,Silent Investors
234630,7.145316,13.678385,Silent Investors
622975,-4.8558793,1.9020374,Ghost Members
614441,2.6855102,8.411256,Silent Investors
463882,2.1626973,8.163447,Silent Investors
904669,2.5540407,9.45791,Silent Investors
955666,7.1262703,13.6689205,Silent Investors
712521,2.0859053,9.431858,Silent Investors
181377,2.428954,7.7827306,Silent Investors
407468,1.0402479,8.681554,Silent Investors
376618,2.965133,6.5097046,Silent Investors
154644,6.8605876,13.722004,Silent Investors
683356,2.1135242,10.252458,Silent Investors
923062,4.725819,13.534491,Silent Investors
231084,4.309441,12.935165,Silent Investors
765793,1.9819828,9.041363,Silent Investors
550352,2.664324,7.5718827,Silent Investors
746554,5.266188,13.414127,Silent Investors
967838,2.2372904,8.290862,Silent Investors
429471,2.7919593,5.663653,Silent Investors
829627,2.3862216,11.1223135,Silent Investors
213086,2.6862693,5.5724845,Silent Investors
735964,2.8649058,11.296172,Silent Investors
887328,2.5201979,5.7225714,Silent Investors
911585,4.3391504,12.924508,Silent Investors
130331,-4.869613,1.8884838,Ghost Members
102877,6.1335616,13.825238,Silent Investors
546456,3.6756508,12.458061,Silent Investors
272148,4.3644795,12.879091,Silent Investors
700225,2.2319338,8.801466,Silent Investors
894608,7.001428,13.69824,Silent Investors
140381,3.4665277,12.661974,Silent Investors
262774,2.6034982,9.220469,Silent Investors
315736,2.141453,8.874536,Silent Investors
549064,2.2366164,10.248155,Silent Investors
808206,6.829961,13.735377,Silent Investors
939683,2.4182427,7.823067,Silent Investors
188120,2.6867695,9.783434,Silent Investors
889687,2.1668143,10.20983,Silent Investors
427976,2.510246,10.006004,Silent Investors
916300,3.054239,7.1696234,Silent Investors
294027,1.4998915,7.36458,Silent Investors
267739,1.9226104,9.724511,Silent Investors
629706,2.2258325,8.325368,Silent Investors
159486,2.3931844,11.128819,Silent Investors
576345,1.045383,8.682575,Silent Investors
561570,2.717061,8.35513,Silent Investors
497891,3.012605,5.613347,Silent Investors
755374,1.9245958,9.712063,Silent Investors
321762,2.416806,7.3990083,Silent Investors
612955,2.1058757,9.420688,Silent Investors
260464,2.7512941,10.782314,Silent Investors
963595,2.2983747,6.0251727,Silent Investors
193150,2.5262413,11.013128,Silent Investors
888506,1.8990041,9.705139,Silent Investors
410790,2.635708,9.897379,Silent Investors
865401,2.0947242,9.073684,Silent Investors
797158,4.559779,12.763625,Silent Investors
918272,2.9301074,11.646918,Silent Investors
687186,2.3323674,6.084989,Silent Investors
458614,3.1419997,5.340454,Silent Investors
231013,2.1869998,8.13956,Silent Investors
452873,4.20258,12.976445,Silent Investors
465741,4.420689,12.814938,Silent Investors
515860,2.751271,10.688288,Silent Investors
777549,4.717025,13.560725,Silent Investors
100102,4.36169,12.916888,Silent Investors
675516,2.7322605,10.810137,Silent Investors
751823,5.3158298,13.635386,Silent Investors
375683,4.3640785,12.80691,Silent Investors
631406,3.3224168,6.191042,Silent Investors
864161,2.233008,8.323385,Silent Investors
976423,7.6500826,13.411763,Silent Investors
959280,2.0865898,8.840015,Silent Investors
531619,5.75485,13.680706,Silent Investors
552016,3.0611928,11.642799,Silent Investors
982296,2.8454673,6.7681837,Silent Investors
562404,1.9742274,9.536374,Silent Investors
926611,7.053812,13.7085085,Silent Investors
426958,1.5875033,6.75358,Silent Investors
442479,4.125651,13.066443,Silent Investors
870687,1.5212145,7.956627,Silent Investors
569347,2.4019911,7.7608232,Silent Investors
831860,2.067475,6.2897253,Silent Investors
857235,-4.8717837,1.886383,Ghost Members
465729,2.183367,8.150667,Silent Investors
851549,2.0910764,8.828244,Silent Investors
677560,2.6208293,6.909693,Silent Investors
757420,2.2200036,8.25287,Silent Investors
347634,1.6748751,6.740853,Silent Investors
663416,3.7191453,12.430173,Silent Investors
747187,1.6244665,9.791047,Silent Investors
283980,2.5301266,5.7334146,Silent Investors
487212,4.556019,12.71474,Silent Investors
835440,2.9983778,9.9316845,Silent Investors
700207,1.6291457,9.807662,Silent Investors
747668,2.2137942,8.29923,Silent Investors
260245,7.6287355,13.400205,Silent Investors
417904,2.2971635,6.0074506,Silent Investors
459563,1.1016704,8.656963,Silent Investors
332289,5.7240186,13.494199,Silent Investors
400313,2.0229738,9.608326,Silent Investors
373886,3.2839363,5.9796696,Silent Investors
409908,2.485979,11.014535,Silent Investors
210647,4.633687,12.968645,Silent Investors
904602,2.0558643,6.166591,Silent Investors
346704,1.3627245,7.920849,Silent Investors
485062,3.539304,5.2780857,Silent Investors
906780,1.721795,6.738133,Silent Investors
948489,4.352163,12.854992,Silent Investors
478700,2.8642745,11.391435,Silent Investors
789052,1.381564,7.9478483,Silent Investors
453887,1.6303017,9.820452,Silent Investors
991893,7.5470786,13.452311,Silent Investors
500058,2.078105,7.255259,Silent Investors
960005,2.2284472,10.098347,Silent Investors
267020,2.707874,5.5705886,Silent Investors
283338,3.06339,5.3105254,Silent Investors
872234,6.1762867,13.844569,Silent Investors
408500,2.060775,6.165663,Silent Investors
762259,2.1928685,8.234756,Silent Investors
804930,7.5562367,13.491458,Silent Investors
445169,1.0353386,8.684181,Silent Investors
795492,4.7253137,13.55142,Silent Investors
744567,1.9349762,9.543379,Silent Investors
651605,5.6965537,13.6323595,Silent Investors
132209,3.0276606,11.567034,Silent Investors
682709,1.6287644,9.8059635,Silent Investors
662164,2.0703664,7.2046356,Silent Investors
309727,4.7128024,13.545919,Silent Investors
938603,2.9802907,11.393303,Silent Investors
192772,-4.881522,1.8771495,Ghost Members
744135,1.9739001,9.632593,Silent Investors
478050,4.3596535,12.883091,Silent Investors
607115,2.547084,7.492001,Silent Investors
236710,6.7971697,13.757502,Silent Investors
208256,1.6247287,9.817833,Silent Investors
224000,4.818164,13.197319,Silent Investors
767331,2.1277049,10.236899,Silent Investors
844193,6.167409,13.802393,Silent Investors
433496,7.1397977,13.656534,Silent Investors
604526,3.2991478,11.856584,Silent Investors
645081,2.946559,5.8365817,Silent Investors
806598,5.3272295,13.58807,Silent Investors
105789,4.715858,13.550157,Silent Investors
158901,2.1628575,8.871351,Silent Investors
398603,2.9410002,11.685913,Silent Investors
287690,1.8734812,7.856417,Silent Investors
352068,6.7892485,13.733178,Silent Investors
709499,1.723931,6.7477016,Silent Investors
336271,2.1609814,10.196486,Silent Investors
401834,6.8330517,13.7302885,Silent Investors
649656,2.509672,9.528659,Silent Investors
961427,1.3732673,7.9602375,Silent Investors
470381,2.5075235,10.992784,Silent Investors
728085,2.4920986,9.48819,Silent Investors
600651,2.945087,11.179415,Silent Investors
164094,2.0849156,6.2319407,Silent Investors
841631,2.91767,5.3440676,Silent Investors
561413,4.1212015,13.072712,Silent Investors
332225,3.1130683,6.5559883,Silent Investors
170531,7.151242,13.667466,Silent Investors
561873,6.169186,13.848964,Silent Investors
279634,2.7966962,6.7585473,Silent Investors
641164,3.1349125,6.188104,Silent Investors
464248,2.6056843,9.477816,Silent Investors
811471,2.1143258,6.282628,Silent Investors
434751,2.3213952,8.948224,Silent Investors
878510,3.0336547,5.2963433,Silent Investors
653542,4.5577393,12.73342,Silent Investors
831812,2.9696538,7.0544186,Silent Investors
219646,-4.8740373,1.8843539,Ghost Members
843101,1.4674804,7.3633575,Silent Investors
670430,3.568394,6.1677847,Silent Investors
278932,2.1532044,6.2706666,Silent Investors
561107,2.6016796,9.42225,Silent Investors
990905,4.501596,12.724997,Silent Investors
846291,6.170415,13.845532,Silent Investors
578811,2.2176828,10.140803,Silent Investors
741677,4.2031264,13.020786,Silent Investors
109022,1.517697,7.978334,Silent Investors
904501,3.5626404,12.5567045,Silent Investors
985266,3.7075834,12.456683,Silent Investors
528332,6.108973,13.799581,Silent Investors
603407,2.9180284,11.70119,Silent Investors
607405,1.703682,6.7439327,Silent Investors
809449,2.9183488,7.0618687,Silent Investors
834615,4.1326714,13.071309,Silent Investors
330858,3.0689735,10.406697,Silent Investors
504525,5.7695003,13.686746,Silent Investors
716360,3.0101893,11.604646,Silent Investors
687589,2.9418411,6.2210083,Silent Investors
619268,4.8063374,13.497845,Silent Investors
923234,2.2360263,9.268403,Silent Investors
138204,2.1142614,10.283778,Silent Investors
678493,5.70822,13.609587,Silent Investors
781355,4.143933,13.128884,Silent Investors
391034,2.817882,11.319971,Silent Investors
273414,3.0440123,7.3786926,Silent Investors
515023,-4.8801103,1.8783848,Ghost Members
746536,4.135881,13.0725155,Silent Investors
864288,2.9090378,5.8313932,Silent Investors
724723,3.269909,5.261708,Silent Investors
772152,2.108575,6.2811766,Silent Investors
413088,4.6276774,12.869759,Silent Investors
140290,1.5494611,7.97922,Silent Investors
994571,4.1832557,12.861373,Silent Investors
575948,4.2541814,12.929787,Silent Investors
192250,2.805176,11.306186,Silent Investors
758389,2.9266949,11.7447815,Silent Investors
870764,2.9300478,11.753059,Silent Investors
817245,1.5782952,6.7599983,Silent Investors
523170,2.4720821,6.231785,Silent Investors
239956,2.5260415,10.970674,Silent Investors
918807,3.8347714,12.388892,Silent Investors
702048,2.1661847,8.221682,Silent Investors
181830,2.9673107,11.2244,Silent Investors
362680,4.721296,13.552183,Silent Investors
347850,3.1036792,11.563149,Silent Investors
808498,2.396332,11.130982,Silent Investors
450323,2.4186745,7.750471,Silent Investors
756481,2.2176418,8.350585,Silent Investors
442838,2.8979404,6.7526402,Silent Investors
336037,3.0395064,5.6323543,Silent Investors
479198,2.2708075,8.311248,Silent Investors
152406,2.7014542,9.894687,Silent Investors
447925,2.5338914,7.453558,Silent Investors
884691,1.4943227,7.3629646,Silent Investors
197608,2.3898838,11.126527,Silent Investors
153003,2.6290045,9.066095,Silent Investors
199405,2.4919431,9.971684,Silent Investors
992985,3.135444,6.315456,Silent Investors
737949,3.1011941,5.3100963,Silent Investors
846046,2.7593486,5.5524745,Silent Investors
379506,4.7253475,13.555676,Silent Investors
423941,2.8629222,5.776665,Silent Investors
798954,6.061273,13.67379,Silent Investors
196367,2.5784132,10.948448,Silent Investors
573649,2.041744,9.39042,Silent Investors
337235,5.3257403,13.567609,Silent Investors
706820,4.2029257,12.986151,Silent Investors
620406,2.7656705,7.8693423,Silent Investors
502943,1.5723797,6.7437124,Silent Investors
686769,3.3360543,6.080285,Silent Investors
690671,2.9364984,6.8552675,Silent Investors
974041,6.538725,13.771118,Silent Investors
235398,6.1786594,13.840588,Silent Investors
514632,2.3332868,6.0101643,Silent Investors
581079,1.8400462,7.5757403,Silent Investors
324242,3.4465537,12.6541815,Silent Investors
669066,2.230343,10.109798,Silent Investors
779882,4.640209,13.058831,Silent Investors
299454,1.5942099,6.7602854,Silent Investors
429354,3.4524317,6.085048,Silent Investors
708230,2.8291583,6.646544,Silent Investors
224664,4.7802076,13.419251,Silent Investors
873116,2.4347456,7.7655983,Silent Investors
851563,2.899439,5.3823314,Silent Investors
977080,3.0759478,10.342358,Silent Investors
973060,6.170864,13.837696,Silent Investors
248433,5.310535,13.626017,Silent Investors
314108,2.412403,7.801249,Silent Investors
358201,1.7823313,9.701607,Silent Investors
480158,2.8053007,10.513643,Silent Investors
824990,3.3696907,6.1857595,Silent Investors
992002,2.809684,6.7297916,Silent Investors
384744,5.3382187,13.625386,Silent Investors
611356,4.1824837,13.013154,Silent Investors
133859,2.1429887,10.271249,Silent Investors
692129,3.544606,5.2503724,Silent Investors
946998,2.9313762,6.970168,Silent Investors
973524,4.3196645,12.929022,Silent Investors
316290,2.434871,9.3493,Silent Investors
338838,1.6729265,9.817481,Silent Investors
413115,2.8738327,11.801975,Silent Investors
588789,4.820653,13.346958,Silent Investors
686044,5.3332934,13.622138,Silent Investors
820341,2.962247,11.194637,Silent Investors
192115,3.5208619,6.050088,Silent Investors
548682,7.5679584,13.433472,Silent Investors
962657,2.1339426,10.263396,Silent Investors
139511,1.0533803,8.689958,Silent Investors
922000,2.9401867,11.664871,Silent Investors
681328,3.5377991,5.2531085,Silent Investors
610684,2.482361,9.966019,Silent Investors
766775,2.0654821,7.4433217,Silent Investors
998072,4.7227244,13.566821,Silent Investors
570806,4.6850123,13.3694315,Silent Investors
801368,5.306473,13.510721,Silent Investors
348672,7.012071,13.703679,Silent Investors
438526,2.882148,11.757742,Silent Investors
188307,2.5890274,9.482089,Silent Investors
215567,2.4255848,9.4905615,Silent Investors
546025,2.386386,11.151411,Silent Investors
700096,3.7212207,12.409317,Silent Investors
815804,3.022705,11.61372,Silent Investors
205087,5.3029475,13.452379,Silent Investors
979634,5.3249,13.610683,Silent Investors
546231,2.0137491,7.155604,Silent Investors
990918,2.7107086,6.8803506,Silent Investors
967772,2.6163952,7.4592795,Silent Investors
949134,6.5900135,13.773171,Silent Investors
446403,3.23465,6.3825555,Silent Investors
375757,2.9519575,11.174846,Silent Investors
652816,3.728118,12.392658,Silent Investors
503673,3.0766594,5.661462,Silent Investors
950029,3.7166681,12.435591,Silent Investors
511444,2.7516413,7.4587274,Silent Investors
818995,2.852636,11.834429,Silent Investors
257981,4.3575625,12.78973,Silent Investors
203293,1.9062207,9.704164,Silent Investors
281305,2.4546945,7.850693,Silent Investors
136232,2.4108384,11.127904,Silent Investors
348475,2.7383378,10.725409,Silent Investors
399514,2.8562703,6.72912,Silent Investors
919340,3.026477,6.3092494,Silent Investors
974330,2.4080124,7.829083,Silent Investors
895544,2.382202,6.2386537,Silent Investors
272893,2.9581823,11.712597,Silent Investors
999120,2.830466,11.854063,Silent Investors
521431,2.6035233,8.359298,Silent Investors
522261,2.2492971,10.104104,Silent Investors
331325,2.2333183,8.15822,Silent Investors
682528,6.7678857,13.715781,Silent Investors
937862,2.0790133,10.200121,Silent Investors
488071,3.7324412,12.412205,Silent Investors
757387,3.0368955,6.4617553,Silent Investors
786391,3.4515839,6.0849557,Silent Investors
841204,2.7465124,8.452006,Silent Investors
844348,2.6116228,9.006476,Silent Investors
261964,1.6863997,9.822499,Silent Investors
790341,4.292908,12.822153,Silent Investors
910576,1.0476917,8.682981,Silent Investors
246800,3.1818364,5.256073,Silent Investors
375722,2.6143196,7.813791,Silent Investors
976695,6.164486,13.749546,Silent Investors
991230,1.0569512,8.681395,Silent Investors
459948,2.8512259,6.78788,Silent Investors
664054,3.7260065,12.419612,Silent Investors
248487,1.7466028,8.85894,Silent Investors
507486,2.964164,11.657795,Silent Investors
662166,2.0371058,6.1818113,Silent Investors
299573,6.584383,13.769063,Silent Investors
131673,2.1643744,8.85573,Silent Investors
530436,2.9474387,7.0658927,Silent Investors
653340,3.559145,12.296945,Silent Investors
852597,1.4975847,7.3127294,Silent Investors
724033,3.10658,6.5883055,Silent Investors
130548,2.9849763,11.1723585,Silent Investors
198813,1.5037116,7.3596835,Silent Investors
270011,3.2906513,7.731408,Silent Investors
344990,2.3906207,10.023054,Silent Investors
369121,7.119216,13.676182,Silent Investors
591758,2.423005,7.7916145,Silent Investors
628320,1.679189,9.80869,Silent Investors
562655,2.945103,5.8864207,Silent Investors
164973,4.334623,12.907226,Silent Investors
822653,-4.905641,1.8580049,Ghost Members
317060,5.3689685,13.60912,Silent Investors
511302,2.58353,11.130591,Silent Investors
365635,2.6696675,10.90448,Silent Investors
616739,3.1397643,6.4249616,Silent Investors
835760,2.9545896,11.242231,Silent Investors
777990,2.965795,6.5366745,Silent Investors
867833,3.4440236,12.652001,Silent Investors
245419,2.842805,11.838122,Silent Investors
731819,2.8461978,11.840211,Silent Investors
296626,3.466728,12.631108,Silent Investors
553954,2.7279835,5.965563,Silent Investors
108381,2.5588536,9.478794,Silent Investors
176284,3.421844,5.929996,Silent Investors
510505,4.7391953,13.537651,Silent Investors
