Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned,churn_prob,churn_prediction,churn_risk_tier,churn_prediction_conservative,months_since_last_flight,flights_last_12m,redemption_rate,loyalty_card_ordinal,tenure_months,cluster_id,archetype,umap_x,umap_y
946771,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,53149.0,Married,Nova,2744.17,Standard,2014,8,,,0.0,0.5454545454545454,164.52727272727273,0.6005352477644911,0.2834757893070163,0,0,0.036610916,0,Low,0,0,25,0.0124031404240083,2,39,0,Silent Investors,5.6873126,13.658341
994044,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,101166.0,Divorced,Nova,2744.52,Standard,2016,8,2018.0,6.0,0.0,1.0,-57.1,0.4969733013317475,0.4509080096004757,2,1,0.17078125,0,Low,0,0,12,0.0,2,15,0,Silent Investors,2.0589716,6.195064
262422,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,57634.0,Married,Nova,2744.74,Standard,2017,4,,,0.0909090909090909,0.0909090909090909,491.2909090909091,0.7532252925808713,0.1376687758621022,0,0,0.010906802,0,Low,0,1,21,0.012150279776179,2,7,0,Silent Investors,3.6955993,12.464848
864485,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,99050.0,Married,Nova,2745.13,Standard,2016,7,,,0.0,0.0909090909090909,304.8909090909091,0.6661243389052909,0.12743542560114,0,0,0.1088937,0,Low,0,0,25,0.0138305387217905,2,16,0,Silent Investors,5.7174397,13.649268
571942,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64975.0,Married,Nova,2745.25,Standard,2015,11,,,0.0909090909090909,0.1818181818181818,126.63636363636364,0.5828295915549798,0.2160602134425969,0,0,0.086181775,0,Low,0,1,19,0.0224955494416572,2,24,0,Silent Investors,2.5404084,10.965827
298853,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,102403.0,Married,Nova,2746.12,Standard,2014,7,,,0.0,0.1818181818181818,61.16363636363637,0.5522355090163761,0.1888748018405417,0,0,0.101975426,0,Low,0,0,19,0.016826557027562,2,40,0,Silent Investors,2.4790561,11.00445
336882,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,102403.0,Married,Nova,2746.12,Standard,2017,5,,,0.0909090909090909,0.3636363636363636,-322.7909090909091,0.3728213079586245,0.333608153066958,0,0,0.029285353,0,Low,0,1,61,0.0165712122507296,2,6,0,Silent Investors,7.6385193,13.306185
343547,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Nova,2746.9,Standard,2016,7,,,0.0,0.5454545454545454,134.16363636363636,0.5863469340073492,0.2877322834341588,0,0,0.030851102,0,Low,0,0,13,0.0390646120573127,2,16,0,Silent Investors,2.6761231,7.463104
434922,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,77496.0,Single,Nova,2746.92,Standard,2013,3,,,0.0,1.0,19.0,0.5325332936853509,0.4402400118943947,0,0,0.031833254,0,Low,0,0,21,0.0,2,56,0,Silent Investors,3.4444385,12.644301
302921,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,93009.0,Married,Nova,2747.43,Standard,2014,3,,,0.0909090909090909,0.1818181818181818,165.03636363636363,0.6007731356598204,0.2106771502111448,0,0,0.060365144,0,Low,0,1,14,0.0719271421923818,2,44,0,Silent Investors,2.9090497,7.633672
973897,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,93009.0,Married,Nova,2747.43,Standard,2016,3,,,0.2727272727272727,1.0,-422.08181818181816,0.3264246723731442,0.6111635073789657,1,1,0.9903521,1,High,1,3,12,0.0,2,20,0,Silent Investors,2.2596242,6.6102753
291148,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,73543.0,Married,Nova,2748.8,Standard,2017,2,,,0.0,1.0,-115.74545454545456,0.4695694653894353,0.4591291603831694,0,0,0.117714286,0,Low,0,0,19,0.0,2,9,0,Silent Investors,2.3914485,11.131176
302804,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,73543.0,Married,Nova,2748.8,Standard,2017,2,,,0.0,0.0909090909090909,235.9,0.6338862810900364,0.1371068429457163,0,0,0.029919608,0,Low,0,0,13,0.0416987426225301,2,9,0,Silent Investors,2.6686969,7.5232954
332780,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,72858.0,Divorced,Nova,2748.93,Standard,2016,4,,,0.2727272727272727,0.0909090909090909,-39.45454545454545,0.5052186657037872,0.2847980366525002,0,0,0.24232961,0,Low,0,3,10,0.0845339488975563,2,19,0,Silent Investors,3.1578002,6.6158695
758432,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,56932.0,Divorced,Nova,2750.54,Standard,2013,12,,,0.0,0.0,172.29090909090908,0.6041630381682632,0.118751088549521,0,0,0.0036856635,0,Low,0,0,22,0.0250786438308283,2,47,0,Silent Investors,4.354208,12.886434
203745,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,100034.0,Married,Nova,2750.88,Standard,2016,10,,,0.0,0.0,-224.05454545454543,0.4189588156581212,0.1743123553025636,0,0,0.017644266,0,Low,0,0,18,0.0446238321586625,2,13,0,Silent Investors,2.571726,9.986104
156138,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,95414.0,Single,Nova,2751.25,Standard,2015,5,,,0.0,1.0,-243.62727272727275,0.4098128756823347,0.4770561372952996,0,0,0.085958935,0,Low,0,0,15,0.0,2,30,0,Silent Investors,1.3902559,7.954623
373950,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,63068.0,Married,Nova,2751.37,Standard,2015,5,,,0.0909090909090909,0.1818181818181818,302.09090909090907,0.6648159554809796,0.191464304264797,0,0,0.035170663,0,Low,0,1,19,0.0146934692218713,2,30,0,Silent Investors,2.5139687,11.026981
326699,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,91383.0,Married,Nova,2752.66,Standard,2013,6,,,0.0,1.0,-94.42727272727272,0.4795310210063507,0.4561406936980947,0,0,0.045064457,0,Low,0,0,10,0.0,2,53,0,Silent Investors,2.5269482,5.7488008
823663,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,86991.0,Married,Nova,2753.16,Standard,2012,9,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.9996277,1,High,1,72,0,0.0,2,62,3,Ghost Members,-4.8680763,1.8895335
854812,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,86991.0,Married,Nova,2753.16,Standard,2015,10,,,0.0,1.0,366.53636363636366,0.6949300142307938,0.3915209957307618,0,0,0.0040247003,0,Low,0,0,30,0.0,2,25,0,Silent Investors,7.113897,13.684838
890232,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,53045.0,Single,Nova,2753.31,Standard,2017,5,2018.0,1.0,0.1818181818181818,1.0,77.98181818181818,0.5600943055585056,0.5046989810597211,2,1,0.0130675305,0,Low,0,2,6,0.0,2,6,0,Silent Investors,3.2509866,5.3166456
346205,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,90086.0,Married,Nova,2754.46,Standard,2014,2,,,0.0,0.2727272727272727,170.87272727272727,0.6035003504598458,0.200768076680228,0,0,0.014525917,0,Low,0,0,17,0.0282973038620354,2,45,0,Silent Investors,2.3289971,9.537176
915948,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,63767.0,Married,Nova,2756.47,Standard,2013,7,,,0.2727272727272727,0.2727272727272727,-31.76363636363636,0.5088124721225123,0.3382653492723372,0,0,0.014710764,0,Low,0,3,14,0.0483982941584845,2,52,0,Silent Investors,2.457798,7.744884
479015,Canada,Alberta,Edmonton,T3G 6Y6,Male,High School or Below,81325.0,Divorced,Nova,2756.94,Standard,2016,4,,,0.0,0.2727272727272727,-251.2090909090909,0.4062700452411801,0.2599371682458277,0,0,0.03219889,0,Low,0,0,16,0.0244655581947743,2,19,0,Silent Investors,2.1562734,8.835278
659251,Canada,Ontario,Toronto,M2M 6J7,Female,High School or Below,81325.0,Divorced,Nova,2756.94,Standard,2014,9,,,0.0909090909090909,0.7272727272727273,-175.44545454545454,0.4416728616639409,0.4220435960462722,0,0,0.0587232,0,Low,0,1,20,0.039319422694375,2,38,0,Silent Investors,2.9571252,11.2675495
949829,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,68797.0,Married,Nova,2757.38,Standard,2013,4,,,0.0,0.3636363636363636,-286.2090909090909,0.389915252437289,0.2921163333597223,0,0,0.016368104,0,Low,0,0,28,0.0354416439316196,2,55,0,Silent Investors,6.7791524,13.711966
426536,Canada,Quebec,Montreal,H2T 9K8,Female,Doctor,200870.0,Married,Nova,2758.33,Standard,2013,11,,,0.0,0.9090909090909092,145.8272727272727,0.5917971156092692,0.3951881380444919,0,0,0.05367023,0,Low,0,0,22,0.010328397386516,2,48,0,Silent Investors,4.3084188,12.976839
621695,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,80051.0,Married,Nova,2758.5,Standard,2015,8,,,0.0,1.0,118.2090909090909,0.5788916972876532,0.426332490813704,0,0,0.04686588,0,Low,0,0,26,0.0,2,27,0,Silent Investors,6.1744313,13.843233
370090,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,64557.0,Married,Nova,2758.7,Standard,2015,6,,,0.2727272727272727,0.7272727272727273,-110.80909090909093,0.4718761283745036,0.4857098887603761,0,0,0.04439177,0,Low,0,3,13,0.0307064950378304,2,29,0,Silent Investors,2.4341526,7.4884944
653636,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,64557.0,Married,Nova,2758.7,Standard,2016,11,,,0.0909090909090909,0.3636363636363636,270.93636363636364,0.6502580658864511,0.2503771256886101,0,0,0.13039857,0,Low,0,1,16,0.0183392973324658,2,12,0,Silent Investors,2.176191,8.879827
663514,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,79023.0,Married,Nova,2759.62,Standard,2016,8,,,0.0,0.3636363636363636,-37.45454545454545,0.5061532252925809,0.2572449415031348,0,0,0.073035486,0,Low,0,0,21,0.0206110064867127,2,15,0,Silent Investors,3.755508,12.461671
260726,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,99444.0,Married,Nova,2759.98,Standard,2017,4,,,0.1818181818181818,1.0,155.55454545454546,0.5963424736093117,0.4938245306444792,0,0,0.014107319,0,Low,0,2,11,0.0,2,7,0,Silent Investors,2.374767,6.185464
405339,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,99444.0,Married,Nova,2759.98,Standard,2016,11,,,0.0909090909090909,0.8181818181818182,-189.21818181818185,0.4352371444956565,0.4512470384694849,0,0,0.18298781,0,Low,0,1,16,0.0195055066566411,2,12,0,Silent Investors,2.1860685,8.859978
614373,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,99444.0,Married,Nova,2759.98,Standard,2013,1,,,0.0,1.0,121.3181818181818,0.5803445126484145,0.4258966462054756,0,0,0.032798976,0,Low,0,0,23,0.0,2,58,0,Silent Investors,4.730427,13.572373
724272,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,99444.0,Married,Nova,2759.98,Standard,2012,10,,,0.0,0.3636363636363636,582.8909090909091,0.7960281217476264,0.1702824725666211,0,0,0.00027782956,0,Low,0,0,17,0.0440853658536585,2,61,0,Silent Investors,2.5011241,9.485265
628596,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,89763.0,Married,Nova,2760.48,Standard,2015,11,,,0.0909090909090909,0.8181818181818182,-74.0,0.48907627280644,0.4350952999762498,0,0,0.059024487,0,Low,0,1,16,0.0207761476573592,2,24,0,Silent Investors,2.1787517,8.82243
172345,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,57311.0,Married,Nova,2760.95,Standard,2017,4,,,0.0909090909090909,1.0,204.64545454545456,0.6192816635160682,0.4505791373088159,0,0,0.05755082,0,Low,0,1,11,0.0,2,7,0,Silent Investors,2.3109684,6.088925
860684,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,56667.0,Married,Nova,2764.03,Standard,2016,1,,,0.0,1.0,499.3909090909091,0.7570102589154861,0.3728969223253541,0,0,0.020235183,0,Low,0,0,26,0.0,2,22,0,Silent Investors,6.165589,13.849258
653539,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,76606.0,Married,Nova,2764.49,Standard,2014,5,,,0.0,0.3636363636363636,185.1909090909091,0.6101909475159831,0.2260336248361141,0,0,0.02813836,0,Low,0,0,22,0.023949210668027,2,42,0,Silent Investors,4.327422,12.928209
150134,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,55023.0,Married,Nova,2764.8,Standard,2013,1,,,0.0,1.0,224.76363636363635,0.6286824833797073,0.4113952549860877,0,0,0.0057727154,0,Low,0,0,17,0.0,2,58,0,Silent Investors,1.6425468,9.826319
316527,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Married,Nova,2767.5,Standard,2012,6,,,0.0,1.0,19.154545454545456,0.5326055096535759,0.4402183471039272,0,0,0.0036190264,0,Low,0,0,27,0.0,2,65,0,Silent Investors,6.596362,13.794356
123697,Canada,Ontario,Toronto,P1W 1K4,Male,College,,Married,Nova,2767.59,Standard,2014,6,,,0.0,1.0,183.03636363636363,0.6091841719589643,0.4172447484123107,0,0,0.07954531,0,Low,0,0,16,0.0,2,41,0,Silent Investors,1.0563078,8.669209
467151,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Nova,2767.59,Standard,2013,3,,,0.0,0.6363636363636364,175.94545454545454,0.6058707334168774,0.3091478708840277,0,0,0.033364717,0,Low,0,0,21,0.0290112855740922,2,56,0,Silent Investors,3.7334323,12.408571
613195,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,61547.0,Married,Nova,2769.25,Standard,2017,2,,,0.0,1.0,618.9272727272727,0.812867186338438,0.3561398440984686,0,0,0.017287226,0,Low,0,0,15,0.0,2,9,0,Silent Investors,1.3830633,7.9585204
173873,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,68546.0,Single,Nova,2771.05,Standard,2015,3,,,0.0,0.0909090909090909,420.3090909090909,0.7200569231749538,0.1112556503202411,0,0,0.006556626,0,Low,0,0,33,0.0225132348843689,2,32,0,Silent Investors,7.5744348,13.417841
606852,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,68546.0,Single,Nova,2771.05,Standard,2013,4,,,0.0909090909090909,0.6363636363636364,148.1818181818182,0.5928973471251674,0.349403523135177,0,0,0.120231904,0,Low,0,1,15,0.025995867570035,2,55,0,Silent Investors,2.23832,8.205747
971637,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Nova,2771.96,Standard,2017,4,,,0.0,0.2727272727272727,265.59090909090907,0.6477602429854931,0.1874901089225338,0,0,0.0036202746,0,Low,0,0,8,0.0522161006496176,2,7,0,Silent Investors,3.3038366,6.2282615
746772,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,90200.0,Divorced,Nova,2772.44,Standard,2012,10,,,0.0909090909090909,0.0909090909090909,417.94545454545454,0.7189524436609249,0.1479506305380861,0,0,0.00023574462,0,Low,0,1,14,0.0407052113041223,2,61,0,Silent Investors,2.5172875,7.779121
454750,Canada,Ontario,London,M5B 3E4,Male,Bachelor,82005.0,Married,Nova,2772.5,Standard,2017,4,,,0.0,1.0,183.01818181818183,0.6091756759627026,0.4172472972111892,0,0,0.040154625,0,Low,0,0,13,0.0,2,7,0,Silent Investors,1.5801247,6.749435
141139,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,59009.0,Married,Nova,2772.84,Standard,2016,4,,,0.0,1.0,483.9090909090909,0.7497759180985961,0.3750672245704211,0,0,0.007870143,0,Low,0,0,30,0.0,2,19,0,Silent Investors,7.122061,13.681871
840882,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Divorced,Nova,2774.8,Standard,2015,12,,,0.0,1.0,-206.3181818181818,0.4272466600114696,0.4718260019965591,0,0,0.10772126,0,Low,0,0,13,0.0,2,23,0,Silent Investors,1.5399429,6.709435
437262,Canada,Ontario,Kingston,M9K 2P4,Female,Doctor,288174.0,Married,Nova,2775.08,Standard,2017,3,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.9997713,1,High,1,72,0,0.0,2,8,3,Ghost Members,-4.8636546,1.8932222
825315,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,59875.0,Divorced,Nova,2775.67,Standard,2015,5,,,0.0,0.4545454545454545,119.47272727272728,0.5794821690278457,0.2625189856552826,0,0,0.014340757,0,Low,0,0,18,0.0329965125637127,2,30,0,Silent Investors,2.4789805,9.981757
760061,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Nova,2776.32,Standard,2013,4,,,0.0909090909090909,1.0,169.45454545454547,0.6028376627514285,0.4555123375382078,0,0,0.16756566,0,Low,0,1,19,0.0,2,55,0,Silent Investors,2.5457547,11.164747
127289,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Nova,2776.63,Standard,2013,12,,,0.0,0.1818181818181818,-412.1909090909091,0.3310464943395425,0.2552315062435917,0,0,0.009420551,0,Low,0,0,13,0.0409195187040591,2,47,0,Silent Investors,2.66599,7.5046253
537124,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,83710.0,Married,Nova,2776.77,Standard,2014,10,,,0.0,0.6363636363636364,285.1363636363636,0.656893438966887,0.2938410592190248,0,0,0.032910742,0,Low,0,0,21,0.0273509526736324,2,37,0,Silent Investors,3.7516901,12.433066
849884,Canada,Ontario,London,M5B 3E4,Male,High School or Below,68352.0,Married,Nova,2776.84,Standard,2013,3,,,0.1818181818181818,1.0,-305.6727272727273,0.3808202884390731,0.5584811861955508,1,1,0.8919855,1,High,1,2,17,0.0,2,56,0,Silent Investors,1.9636406,9.5716505
523246,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,79786.0,Married,Nova,2777.34,Standard,2013,11,,,0.0,0.0,127.35454545454546,0.5831651834073193,0.1250504449778042,0,0,0.0032349082,0,Low,0,0,11,0.0587395472159902,2,48,0,Silent Investors,3.0587673,6.8169084
859972,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,75171.0,Married,Nova,2777.53,Standard,2014,10,,,0.0,1.0,-77.34545454545454,0.4875130094942759,0.4537460971517172,0,0,0.047203563,0,Low,0,0,23,0.0,2,37,0,Silent Investors,4.7180343,13.534136
833783,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,80224.0,Married,Nova,2778.32,Standard,2014,10,,,0.0,0.6363636363636364,-26.78181818181818,0.5111403750982351,0.3375669783796203,0,0,0.026739426,0,Low,0,0,22,0.0326050532806112,2,37,0,Silent Investors,4.3958316,12.884665
196583,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,60366.0,Single,Nova,2779.85,Standard,2013,1,,,0.0909090909090909,1.0,-31.35454545454545,0.509003632038402,0.4836625467521157,0,0,0.0027171785,0,Low,0,1,23,0.0,2,58,0,Silent Investors,4.7021766,13.432763
735627,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60366.0,Single,Nova,2779.85,Standard,2016,8,,,0.0,0.7272727272727273,730.0727272727273,0.8648032114865871,0.258740854735842,0,0,0.0026790355,0,Low,0,0,19,0.0145407519555892,2,15,0,Silent Investors,2.4994488,11.023674
549537,Canada,Ontario,Toronto,M8Y 4K8,Male,Doctor,176843.0,Divorced,Nova,2780.2,Standard,2015,5,,,0.0,0.0909090909090909,49.98181818181818,0.5470104713153927,0.1631695858781094,0,0,0.030133974,0,Low,0,0,23,0.017650639074863,2,30,0,Silent Investors,4.7807627,13.348118
461353,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,101381.0,Married,Nova,2780.73,Standard,2015,1,,,0.0,0.0,46.94545454545455,0.5455916399396785,0.1363225080180964,0,0,0.0032092156,0,Low,0,0,18,0.0271615849167771,2,34,0,Silent Investors,2.3937657,10.071906
920321,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,96816.0,Married,Nova,2780.85,Standard,2014,2,,,0.0909090909090909,1.0,-5.581818181818182,0.5210467067394491,0.4800496243418016,0,0,0.13452311,0,Low,0,1,14,0.0,2,45,0,Silent Investors,1.4778067,7.389361
185129,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,73044.0,Married,Nova,2781.45,Standard,2013,12,,,0.0,0.0,153.42727272727274,0.5953484420466856,0.1213954673859943,0,0,0.04020338,0,Low,0,0,18,0.0124395052876859,2,47,0,Silent Investors,2.1626215,10.151871
891097,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,73044.0,Married,Nova,2781.45,Standard,2012,10,,,0.1818181818181818,0.3636363636363636,-153.43636363636364,0.4519572651388033,0.3462310022765408,0,0,0.007442734,0,Low,0,2,13,0.0544864864864864,2,61,0,Silent Investors,2.6999083,7.366116
443130,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Nova,2781.59,Standard,2014,11,,,0.0909090909090909,0.2727272727272727,194.83636363636364,0.6146980735328477,0.2337723961219638,0,0,0.104061924,0,Low,0,1,12,0.0625069824600603,2,36,0,Silent Investors,2.9671905,7.1327214
607480,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Nova,2781.59,Standard,2016,12,,,0.0,0.2727272727272727,-133.78181818181818,0.4611414370977677,0.2434757506888514,0,0,0.084370695,0,Low,0,0,10,0.0379981464318813,2,11,0,Silent Investors,3.0373666,6.570301
365421,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,62857.0,Married,Nova,2783.58,Standard,2017,3,,,0.0,1.0,220.04545454545453,0.6264777723497802,0.4120566682950659,0,0,0.012667705,0,Low,0,0,7,0.0,2,8,0,Silent Investors,3.0806081,5.2846932
369943,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,62857.0,Married,Nova,2783.58,Standard,2014,3,,,0.0,1.0,525.1818181818181,0.769061829612795,0.3692814511161615,0,0,0.20414641,0,Low,0,0,15,0.0,2,44,0,Silent Investors,1.3820759,7.957468
727497,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Doctor,183847.0,Married,Nova,2784.91,Standard,2017,4,,,0.0,1.0,309.3454545454546,0.6682058579894224,0.3995382426031733,0,0,0.0074989814,0,Low,0,0,8,0.0,2,7,0,Silent Investors,2.9105291,5.3313093
688691,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,80479.0,Divorced,Nova,2785.42,Standard,2012,8,,,0.0,1.0,-35.127272727272725,0.5072407128140863,0.4478277861557741,0,0,0.005666683,0,Low,0,0,26,0.0,2,63,0,Silent Investors,6.1639276,13.845621
302134,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,60201.0,Single,Nova,2787.42,Standard,2012,7,,,0.1818181818181818,0.1818181818181818,-32.163636363636364,0.5086255602047536,0.2746850592113012,0,0,0.037352744,0,Low,0,2,14,0.0348742903487429,2,64,0,Silent Investors,2.3948858,7.7657733
767494,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,60201.0,Single,Nova,2787.42,Standard,2012,5,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.999089,1,High,1,72,0,0.0,2,66,3,Ghost Members,-4.8688345,1.8891065
637765,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,77645.0,Married,Nova,2787.5,Standard,2016,1,,,0.2727272727272727,0.6363636363636364,-153.86363636363637,0.451757609226652,0.4644727172320044,0,0,0.09572528,0,Low,0,3,11,0.0237147773714777,2,22,0,Silent Investors,2.7123046,6.5643644
695076,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,50655.0,Married,Nova,2789.75,Standard,2015,3,,,0.2727272727272727,1.0,-256.1454545454545,0.4039633822561119,0.5879018944140755,1,1,0.99101275,1,High,1,3,14,0.0,2,32,0,Silent Investors,2.019664,7.4547367
456167,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,66531.0,Married,Nova,2790.23,Standard,2013,7,,,0.2727272727272727,1.0,92.24545454545456,0.5667594146258577,0.5390630847031518,0,0,0.57311285,1,Medium,0,3,13,0.0,2,52,0,Silent Investors,2.0530574,7.236745
488303,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,52971.0,Married,Nova,2790.46,Standard,2017,3,,,0.0909090909090909,1.0,300.1818181818182,0.6639238758734947,0.4371864736015879,0,0,0.022319311,0,Low,0,1,12,0.0,2,8,0,Silent Investors,2.1320486,6.256593
895537,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,52971.0,Married,Nova,2790.46,Standard,2016,6,,,0.0909090909090909,0.2727272727272727,217.0090909090909,0.625058940974066,0.2306641358895983,0,0,0.109834656,0,Low,0,1,17,0.0587237651049395,2,17,0,Silent Investors,2.6002195,9.447339
