Loyalty Number,CLV,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned,months_since_last_flight,months_since_last_redemption,months_since_last_any_activity,flights_last_3m,flights_last_6m,flights_last_12m,active_months_last_12m,zero_flight_months_last_12m,flights_total_ever,distance_last_12m,points_accumulated_last_12m,points_redeemed_last_12m,dollar_redeemed_last_12m,points_accumulated_total,points_redeemed_total,redemption_rate,flight_trend_ratio,points_trend_ratio,distance_per_flight,pref_season,flew_in_winter,flew_in_summer,flew_in_spring,flew_in_fall,education_ordinal,loyalty_card_ordinal,is_married,is_single,is_male,is_promo_enrollment,tenure_months,salary_imputed,province_Alberta,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon
354464,3600.93,0.0,1.0,-268.9727272727273,0.397969456893439,0.4806091629319683,0,0,0,72,0,4,5,15,6,6,15,17269,17269.0,0,0,17269.0,0,0.0,1.0666666666666669,0.7578898604435694,1151.2666666666669,Spring,1,1,1,1,4,2,0,1,1,0,28,118530.0,0,1,0,0,0,0,0,0,0,0,0
359360,3600.93,0.0,0.2727272727272727,-346.7181818181818,0.3616405768781462,0.2733260087547379,0,0,0,3,0,1,7,17,8,4,17,27490,27490.0,1263,227,27490.0,1263,0.0459439796289559,0.2352941176470588,0.3164787195343761,1617.0588235294117,Summer,1,1,1,1,4,2,0,1,0,0,40,118530.0,0,0,0,1,0,0,0,0,0,0,0
606060,3600.93,0.0909090909090909,0.5454545454545454,-58.77272727272727,0.4961916696756654,0.3511424990973003,0,0,1,6,1,1,3,9,6,6,9,12322,12322.0,366,66,12322.0,366,0.0297029702970297,0.4444444444444444,0.62197695179354,1369.111111111111,Spring,1,1,1,1,4,2,0,1,1,0,45,118530.0,0,0,0,0,0,0,1,0,0,0,0
997439,3600.93,0.0,0.2727272727272727,451.77272727272725,0.7347592447059323,0.1613904084064021,0,0,0,3,0,3,12,15,7,5,15,26670,26670.0,460,83,26670.0,460,0.0172478440194975,0.8,0.8041994750656168,1778.0,Fall,1,1,1,1,4,2,0,1,1,0,36,118530.0,0,0,0,0,0,0,1,0,0,0,0
113831,3605.86,0.0,0.2727272727272727,-130.43636363636364,0.4627047004099318,0.2430067716952022,0,0,0,3,0,2,18,31,9,3,31,34667,34667.0,470,85,34667.0,470,0.0135575619465197,0.2580645161290322,0.178036749646638,1118.2903225806451,Spring,1,1,1,1,3,2,1,0,1,0,21,47701.0,0,0,0,0,0,0,1,0,0,0,0
643854,3609.8,0.0,1.0,401.45454545454544,0.711246575051507,0.3866260274845479,0,0,0,72,0,5,14,20,7,5,20,39040,39040.0,0,0,39040.0,0,0.0,1.0,1.1831967213114754,1952.0,Spring,0,1,1,1,3,2,1,0,1,0,38,74565.0,0,1,0,0,0,0,0,0,0,0,0
858352,3609.8,0.1818181818181818,0.5454545454545454,-24.73636363636364,0.5120961746776832,0.3827347839603313,0,0,2,6,2,3,9,20,7,5,20,29853,29853.0,695,125,29853.0,695,0.023280742303956,0.6,0.7557029444276957,1492.65,Spring,1,1,1,1,3,2,1,0,0,0,13,74565.0,0,0,0,0,0,0,1,0,0,0,0
133608,3611.18,0.2727272727272727,0.4545454545454545,-160.8181818181818,0.4485078906565282,0.4109021782575869,0,0,3,5,3,0,7,16,5,7,16,20826,20826.0,544,98,20826.0,544,0.0261211946605205,0.0,0.0,1301.625,Spring,1,1,1,0,3,2,0,0,0,0,61,78248.0,0,1,0,0,0,0,0,0,0,0,0
224924,3615.89,0.0909090909090909,1.0,141.54545454545453,0.5897963084896243,0.4594247438167491,0,0,1,72,1,6,16,24,8,4,24,41962,41962.0,0,0,41962.0,0,0.0,1.0,1.1246365759496688,1748.4166666666667,Summer,1,1,1,1,2,2,1,0,1,0,54,74161.0,0,1,0,0,0,0,0,0,0,0,0
205505,3618.43,0.0,0.4545454545454545,-129.57272727272726,0.4631082602323655,0.2974311582939267,0,0,0,5,0,5,13,21,8,4,21,35990,35990.0,681,123,35990.0,681,0.0189219227563212,0.9523809523809524,0.7774381772714642,1713.809523809524,Spring,1,1,1,1,2,2,0,0,1,0,44,74161.0,0,0,0,0,1,0,0,0,0,0,0
305102,3618.43,0.0909090909090909,0.3636363636363636,53.09090909090909,0.5484632866761538,0.2809155594516993,0,0,1,4,1,2,3,8,5,7,8,9465,9465.0,782,141,9465.0,782,0.0826201796090861,1.0,0.8946645536185949,1183.125,Fall,0,1,1,1,2,2,0,0,1,0,8,74161.0,0,0,0,0,0,0,0,0,1,0,0
369000,3618.69,0.0909090909090909,1.0,-33.263636363636365,0.508111552430917,0.4839301706343613,0,0,1,72,1,5,12,22,7,5,22,36292,36292.0,0,0,36292.0,0,0.0,0.9090909090909092,1.3329659429075278,1649.6363636363635,Spring,0,1,1,1,3,2,1,0,1,0,41,69047.0,0,1,0,0,0,0,0,0,0,0,0
837175,3618.69,0.0,1.0,625.4272727272727,0.8159045050020178,0.3552286484993946,0,0,0,72,0,8,18,20,8,4,20,36189,36189.0,0,0,36189.0,0,0.0,1.6,1.513609107739921,1809.45,Fall,1,1,0,1,3,2,1,0,0,0,62,69047.0,0,0,0,0,0,0,1,0,0,0,0
632638,3619.06,0.1818181818181818,1.0,-89.08181818181818,0.4820288439073087,0.5281186195550801,0,0,2,72,2,3,12,22,7,5,22,33047,33047.0,0,0,33047.0,0,0.0,0.5454545454545454,0.5795382334251218,1502.1363636363635,Spring,1,1,1,1,2,2,1,0,1,0,40,74161.0,0,0,0,0,0,0,1,0,0,0,0
948145,3621.69,0.0,0.9090909090909092,-298.53636363636366,0.3841549669718146,0.4574807826357283,0,0,0,10,0,4,4,17,6,6,17,26492,26492.0,357,64,26492.0,357,0.0134757662690623,0.9411764705882352,1.0360863656953043,1558.3529411764705,Fall,1,0,1,1,1,2,1,0,1,0,56,46278.0,0,1,0,0,0,0,0,0,0,0,0
133518,3623.45,0.0909090909090909,0.8181818181818182,-42.07272727272727,0.5039952422420935,0.4306196091455537,0,0,1,9,1,1,8,18,8,4,18,28386,28386.0,366,66,28386.0,366,0.0128936799830902,0.2222222222222222,0.1633199464524765,1577.0,Spring,1,1,1,1,2,2,0,1,1,0,24,74161.0,0,0,0,0,0,0,1,0,0,0,0
716750,3630.27,0.0,0.0909090909090909,121.99090909090908,0.5806588645100996,0.1530750679196973,0,0,0,1,0,8,8,12,6,6,12,10847,10847.0,904,163,10847.0,904,0.0833410159491103,2.6666666666666665,2.226606434958975,903.9166666666666,Fall,0,0,1,1,2,2,0,1,1,0,52,74161.0,0,0,0,0,0,0,1,0,0,0,0
671368,3633.05,0.0909090909090909,0.0909090909090909,309.6545454545454,0.6683502899258725,0.1631312766586019,0,0,1,1,1,5,17,18,5,7,18,22798,22798.0,1009,181,22798.0,1009,0.0442582682691464,1.1111111111111112,0.7505921572067725,1266.5555555555557,Fall,0,1,1,1,3,2,1,0,0,0,9,63616.0,0,0,0,0,0,0,1,0,0,0,0
877242,3636.94,0.0,0.4545454545454545,-486.1272727272727,0.2964975255410888,0.3474143787013096,0,0,0,5,0,1,10,22,7,5,22,27342,27342.0,517,93,27342.0,517,0.0189086387243069,0.1818181818181818,0.1657523224343501,1242.8181818181818,Spring,1,1,1,1,3,2,1,0,1,0,14,57508.0,0,0,0,0,0,0,1,0,0,0,0
130419,3644.83,0.0,0.5454545454545454,231.4181818181818,0.6317920180115122,0.2740987582329099,0,0,0,6,0,2,10,16,7,5,16,25176,25176.0,678,122,25176.0,678,0.026930409914204,0.5,0.6215443279313632,1573.5,Fall,1,1,1,1,3,2,1,0,1,0,40,92259.0,0,1,0,0,0,0,0,0,0,0,0
454663,3644.83,0.0,0.0909090909090909,51.4,0.5476731590238101,0.1629707795655842,0,0,0,1,0,4,9,16,7,5,16,25660,25660.0,458,82,25660.0,458,0.0178487918939984,1.0,0.751987529228371,1603.75,Spring,1,1,1,1,3,2,1,0,1,0,42,92259.0,0,0,0,0,0,0,1,0,0,0,0
628211,3644.83,0.0,0.0909090909090909,-99.36363636363636,0.4772243580212825,0.1841054198663425,0,0,0,1,0,7,13,27,7,5,27,35982,35982.0,885,160,35982.0,885,0.0245956311489077,1.037037037037037,1.0873214384970262,1332.6666666666667,Spring,1,1,1,1,3,2,1,0,0,0,16,92259.0,0,0,0,0,0,0,0,0,1,0,0
871124,3644.83,0.0,1.0,215.0,0.6241201333871413,0.4127639599838575,0,0,0,72,0,3,10,13,5,7,13,17467,17467.0,0,0,17467.0,0,0.0,0.9230769230769232,0.5633480277093948,1343.6153846153843,Summer,1,1,1,1,3,2,1,0,0,0,44,92259.0,0,1,0,0,0,0,0,0,0,0,0
311556,3647.25,0.0,1.0,434.54545454545456,0.7267092882479133,0.381987213525626,0,0,0,72,0,8,10,17,7,5,17,28117,28117.0,0,0,28117.0,0,0.0,1.8823529411764703,2.3510331827719884,1653.9411764705883,Fall,1,1,1,1,3,2,1,0,0,0,45,47049.0,0,0,0,0,0,0,1,0,0,0,0
969732,3647.25,0.0,1.0,683.4272727272727,0.8430067330770374,0.3470979800768887,0,0,0,72,0,7,16,21,7,5,21,44542,44542.0,0,0,44542.0,0,0.0,1.3333333333333333,1.4610030981994522,2121.0476190476197,Fall,0,1,1,1,3,2,1,0,0,0,53,47049.0,0,0,0,0,0,0,0,0,0,0,1
866242,3649.19,0.0,0.1818181818181818,132.29090909090908,0.5854718463923876,0.1789039006277382,0,0,0,2,0,4,13,18,9,3,18,15472,15472.0,1728,311,15472.0,1728,0.1116856256463288,0.8888888888888888,1.1021199586349535,859.5555555555555,Fall,1,1,1,1,2,2,0,1,0,0,32,74161.0,0,0,0,0,0,0,0,0,1,0,0
821137,3649.66,0.0909090909090909,1.0,-122.8181818181818,0.46626452284361,0.4964842795105534,0,0,1,72,1,6,9,20,8,4,20,35361,35361.0,0,0,35361.0,0,0.0,1.2,0.8110630355476373,1768.05,Spring,1,1,1,1,1,2,1,0,0,0,13,58101.0,0,0,0,0,0,0,1,0,0,0,0
495787,3649.71,0.0,0.0,261.5181818181818,0.6458571398228585,0.1062428580531424,0,0,0,0,0,4,7,11,5,7,11,16857,16857.0,949,170,16857.0,949,0.0562970872634513,1.4545454545454546,1.633742658836092,1532.4545454545455,Fall,0,1,1,1,2,2,0,1,1,0,19,74161.0,0,0,0,0,0,0,1,0,0,0,0
836706,3650.58,0.0909090909090909,1.0,26.027272727272727,0.5358169962405217,0.4756185374914798,0,0,1,72,1,4,11,20,7,5,20,29731,29731.0,0,0,29731.0,0,0.0,0.8,0.909488412767818,1486.55,Fall,1,1,1,1,3,2,1,0,0,0,38,96917.0,0,0,0,0,0,0,1,0,0,0,0
494284,3651.69,0.0909090909090909,1.0,134.8272727272727,0.5866570378709034,0.4603665250023653,0,0,1,72,1,3,9,13,4,8,13,13805,13805.0,0,0,13805.0,0,0.0,0.9230769230769232,0.84491126403477,1061.923076923077,Fall,1,1,1,1,2,2,0,1,1,0,14,74161.0,0,1,0,0,0,0,0,0,0,0,0
156355,3652.53,0.1818181818181818,1.0,78.97272727272727,0.5605573373547716,0.5045600715208413,0,0,2,72,2,1,6,10,4,8,10,16834,16834.0,0,0,16834.0,0,0.0,0.4,0.4925745515029108,1683.4,Summer,0,1,1,1,3,2,1,0,1,0,8,60942.0,1,0,0,0,0,0,0,0,0,0,0
521653,3652.53,0.0,1.0,73.65454545454546,0.5580722584482064,0.432578322465538,0,0,0,72,0,5,11,20,7,5,20,17810,17810.0,0,0,17810.0,0,0.0,1.0,1.289837170129141,890.5,Fall,1,1,1,1,3,2,1,0,0,0,31,60942.0,0,0,0,0,0,0,1,0,0,0,0
412203,3652.67,0.1818181818181818,1.0,-168.4909090909091,0.4449225802340647,0.5392504986570533,0,0,2,72,2,4,9,20,5,7,20,25130,25130.0,0,0,25130.0,0,0.0,0.8,0.5271786709112615,1256.5,Spring,1,1,1,1,2,2,1,0,1,0,48,74161.0,0,0,0,0,0,0,1,0,0,0,0
603968,3652.67,0.0909090909090909,0.2727272727272727,228.76363636363635,0.6305516025572949,0.2290163374146296,0,0,1,3,1,6,7,7,3,9,7,8300,8300.0,696,125,8300.0,696,0.0838554216867469,3.4285714285714284,2.943614457831325,1185.7142857142858,Fall,0,1,0,1,2,2,1,0,0,0,5,74161.0,0,1,0,0,0,0,0,0,0,0,0
213813,3659.18,0.0,1.0,-150.6909090909091,0.4532401605743293,0.4640279518277012,0,0,0,72,0,6,10,22,8,4,22,30192,30192.0,0,0,30192.0,0,0.0,1.0909090909090908,0.8501589825119237,1372.3636363636365,Spring,1,1,1,1,2,2,0,1,1,0,66,74161.0,0,0,1,0,0,0,0,0,0,0,0
556982,3659.18,0.0909090909090909,1.0,450.3636363636364,0.7341008049956458,0.4161333948649426,0,0,1,72,1,7,9,9,3,9,9,15798,15798.0,0,0,15798.0,0,0.0,3.111111111111111,3.588302316748956,1755.3333333333333,Fall,0,1,0,1,2,2,0,1,1,0,5,74161.0,0,0,0,0,0,0,0,0,1,0,0
213113,3660.77,0.0,1.0,48.10909090909091,0.5461353837004311,0.4361593848898706,0,0,0,72,0,9,15,27,9,3,27,34421,34421.0,0,0,34421.0,0,0.0,1.3333333333333333,1.2407541907556434,1274.851851851852,Fall,1,1,1,1,3,2,1,0,1,0,62,79101.0,0,0,0,0,0,0,1,0,0,0,0
355908,3660.77,0.0,1.0,-181.22727272727272,0.4389711348527007,0.4683086595441897,0,0,0,72,0,4,7,15,6,6,15,20224,20224.0,0,0,20224.0,0,0.0,1.0666666666666669,0.5745648734177216,1348.2666666666669,Fall,1,1,1,1,3,2,1,0,0,0,42,79101.0,1,0,0,0,0,0,0,0,0,0,0
138369,3663.74,0.0,1.0,262.2090909090909,0.6461799876808055,0.4061460036957583,0,0,0,72,0,1,11,14,4,8,14,22018,22018.0,0,0,22018.0,0,0.0,0.2857142857142857,0.340993732400763,1572.7142857142858,Summer,0,1,1,1,3,2,0,0,0,0,55,77198.0,0,1,0,0,0,0,0,0,0,0,0
845994,3663.74,0.0,1.0,205.9636363636364,0.6198976232450458,0.4140307130264862,0,0,0,72,0,2,8,8,3,9,8,11198,11198.0,0,0,11198.0,0,0.0,1.0,1.285943918556885,1399.75,Summer,0,1,0,1,3,2,0,0,0,0,6,77198.0,0,0,0,0,0,0,1,0,0,0,0
568172,3667.37,0.2727272727272727,0.9090909090909092,-196.11818181818185,0.4320129139143179,0.5522143076438863,1,1,3,10,3,0,13,24,6,6,24,39827,39827.0,434,78,39827.0,434,0.0108971300876289,0.0,0.0,1659.4583333333333,Summer,1,1,1,0,3,2,1,0,0,0,27,77550.0,0,0,0,0,0,0,1,0,0,0,0
336139,3669.83,0.0,0.5454545454545454,113.89090909090908,0.576873898175485,0.2905741941837181,0,0,0,6,0,10,11,24,9,3,24,37150,37150.0,427,77,37150.0,427,0.0114939434724091,1.6666666666666667,1.7304979811574697,1547.9166666666667,Fall,1,1,1,1,2,2,1,0,0,0,63,74161.0,0,0,0,0,0,0,1,0,0,0,0
585756,3673.99,0.0,1.0,192.62727272727275,0.6136658099870437,0.4159002570038869,0,0,0,72,0,13,14,21,8,4,21,26885,26885.0,0,0,26885.0,0,0.0,2.4761904761904763,2.104816812348893,1280.2380952380952,Fall,1,1,1,1,3,2,1,0,0,0,30,62044.0,0,0,0,0,0,0,1,0,0,0,0
655082,3674.57,0.0909090909090909,0.1818181818181818,115.50909090909092,0.5776300418427817,0.2176200783562564,0,0,1,2,1,6,11,18,8,4,18,29870,29870.0,944,170,29870.0,944,0.0316036156678942,1.3333333333333333,1.502510880482089,1659.4444444444443,Summer,1,1,1,1,3,2,1,0,0,0,33,93969.0,0,0,0,0,0,0,1,0,0,0,0
206773,3677.78,0.0,1.0,632.7454545454545,0.8193241434973769,0.3542027569507869,0,0,0,72,0,7,19,20,6,6,20,33439,33439.0,0,0,33439.0,0,0.0,1.4,1.2576931128323214,1671.95,Summer,0,1,1,1,3,2,1,0,0,0,7,55552.0,0,0,0,0,0,0,1,0,0,0,0
214639,3677.91,0.2727272727272727,0.0,-123.95454545454544,0.4657335230772498,0.2693708521677341,0,0,3,0,0,0,7,11,6,6,11,16525,16525.0,1263,228,16525.0,1263,0.07642965204236,0.0,0.0,1502.2727272727273,Summer,1,1,1,0,3,2,1,0,1,0,15,54846.0,0,0,0,0,0,0,0,0,1,0,0
998934,3683.1,0.0909090909090909,0.8181818181818182,-192.11818181818185,0.4338820330919055,0.4516535718906102,0,0,1,9,1,5,5,13,5,7,13,17809,17809.0,396,71,17809.0,396,0.022235948116121,1.5384615384615383,1.5515750463248918,1369.923076923077,Fall,1,0,1,1,2,2,1,0,0,0,37,74161.0,1,0,0,0,0,0,0,0,0,0,0
795512,3683.47,0.0909090909090909,0.2727272727272727,317.23636363636365,0.6718931203670271,0.21661388207171,0,0,1,3,1,4,14,14,4,8,14,17538,17538.0,520,94,17538.0,520,0.0296499030676245,1.1428571428571428,0.7868628121792679,1252.7142857142858,Fall,0,1,0,1,4,2,1,0,0,0,5,77895.0,0,1,0,0,0,0,0,0,0,0,0
715689,3683.79,0.0,0.0,-152.06363636363636,0.4525987128565664,0.16422038614303,0,0,0,0,0,1,8,15,4,8,15,25025,25025.0,422,76,25025.0,422,0.0168631368631368,0.2666666666666666,0.3754645354645354,1668.3333333333333,Spring,0,1,1,1,2,2,1,0,1,0,20,74161.0,0,0,0,1,0,0,0,0,0,0,0
255475,3686.72,0.0,0.3636363636363636,455.96363636363634,0.7367175718442684,0.1880756375376285,0,0,0,4,0,14,27,33,8,4,33,46258,46258.0,496,89,46258.0,496,0.0107224696268753,1.696969696969697,1.17073803450214,1401.7575757575758,Fall,1,1,1,1,2,2,1,0,1,0,14,74161.0,0,0,0,0,0,0,1,0,0,0,0
970964,3687.17,0.0,0.5454545454545454,-31.681818181818183,0.5088507041056902,0.3109811524046565,0,0,0,6,0,5,13,23,9,3,23,32300,32300.0,1217,219,32300.0,1217,0.0376780185758513,0.8695652173913043,0.6107739938080495,1404.3478260869565,Fall,0,1,1,1,2,2,1,0,1,0,48,74161.0,0,0,0,1,0,0,0,0,0,0,0
654941,3688.11,0.0,0.9090909090909092,597.7454545454545,0.8029693506934857,0.3318364675192269,0,0,0,10,0,6,13,16,6,6,16,27183,27183.0,348,63,27183.0,348,0.0128021189714159,1.5,1.857778758783063,1698.9375,Fall,0,1,1,1,2,2,0,1,0,0,31,74161.0,1,0,0,0,0,0,0,0,0,0,0
746402,3688.11,0.0,1.0,30.327272727272728,0.5378262993564283,0.4386521101930715,0,0,0,72,0,4,9,19,7,5,19,29256,29256.0,0,0,29256.0,0,0.0,0.8421052631578947,1.2923161060978945,1539.7894736842106,Spring,1,1,1,1,2,2,0,1,0,0,34,74161.0,0,0,0,0,0,0,1,0,0,0,0
460629,3690.7,0.0,1.0,227.4454545454545,0.6299356428283173,0.4110193071515048,0,0,0,72,0,2,15,25,7,5,25,36644,36644.0,0,0,36644.0,0,0.0,0.32,0.4725466652112214,1465.76,Summer,0,1,1,1,3,2,1,0,0,0,18,75092.0,0,0,0,0,0,0,0,0,1,0,0
768354,3691.77,0.0,1.0,333.26363636363635,0.67938234107177,0.396185297678469,0,0,0,72,0,9,15,22,7,5,22,32676,32676.0,0,0,32676.0,0,0.0,1.6363636363636365,1.6715632268331495,1485.2727272727273,Fall,1,1,1,1,3,2,1,0,0,0,55,59129.0,0,1,0,0,0,0,0,0,0,0,0
238640,3693.44,0.0,1.0,380.1363636363636,0.7012850194345915,0.3896144941696225,0,0,0,72,0,4,5,5,3,9,5,9577,9577.0,0,0,9577.0,0,0.0,3.2,3.338414952490341,1915.4,Fall,0,1,0,1,3,2,1,0,1,0,5,94743.0,0,0,0,0,0,0,1,0,0,0,0
512296,3694.14,0.0,0.2727272727272727,655.1818181818181,0.8298082028843908,0.1328757209528645,0,0,0,3,0,11,28,39,9,3,39,49218,49218.0,491,88,49218.0,491,0.0099760250314925,1.1282051282051282,1.515705636149376,1262.0,Fall,0,1,1,1,3,2,1,0,1,0,8,102279.0,1,0,0,0,0,0,0,0,0,0,0
745908,3694.14,0.0,1.0,221.71818181818185,0.6272594040058623,0.4118221787982413,0,0,0,72,0,6,7,12,8,4,12,19883,19883.0,0,0,19883.0,0,0.0,2.0,2.6348136599104763,1656.9166666666667,Fall,1,1,1,1,3,2,1,0,0,0,43,102279.0,0,0,0,0,0,0,1,0,0,0,0
360537,3694.15,0.0,0.8181818181818182,41.06363636363636,0.5428431851489985,0.3826015899098459,0,0,0,9,0,6,10,12,5,7,12,12990,12990.0,290,52,12990.0,290,0.0223248652809853,2.0,1.7558121632024637,1082.5,Fall,1,1,0,1,3,2,0,0,1,0,51,95924.0,0,0,0,0,0,1,0,0,0,0,0
386825,3697.04,0.0,1.0,416.6636363636364,0.7183534759244707,0.3844939572226588,0,0,0,72,0,7,19,21,7,5,21,22508,22508.0,0,0,22508.0,0,0.0,1.3333333333333333,1.7398258397014394,1071.809523809524,Fall,0,1,1,1,2,2,0,1,1,0,7,74161.0,0,0,1,0,0,0,0,0,0,0,0
583252,3700.39,0.0,0.2727272727272727,60.85454545454545,0.5520910770799261,0.2161908586942039,0,0,0,3,0,3,8,13,5,7,13,17044,17044.0,1086,195,17044.0,1086,0.0637174372213095,0.9230769230769232,0.6418681060783854,1311.076923076923,Fall,0,1,1,1,4,2,1,0,1,0,7,94231.0,0,0,0,0,0,0,1,0,0,0,0
568171,3700.42,0.0,1.0,266.0636363636364,0.6479811388882989,0.4056056583335103,0,0,0,72,0,7,10,13,5,7,13,17188,17188.0,0,0,17188.0,0,0.0,2.1538461538461537,2.3344193623458227,1322.1538461538462,Fall,1,1,0,1,1,2,0,1,0,0,27,43788.0,0,0,0,1,0,0,0,0,0,0,0
885848,3700.42,0.0909090909090909,1.0,173.07272727272726,0.604528366007519,0.4550051265613806,0,0,1,72,1,3,6,8,3,9,8,13641,13641.0,0,0,13641.0,0,0.0,1.5,1.6679129096107324,1705.125,Fall,0,1,1,1,1,2,0,1,0,0,8,43788.0,0,0,0,0,0,0,0,0,1,0,0
780973,3700.68,0.0,1.0,617.1727272727272,0.8120473226991781,0.3563858031902465,0,0,0,72,0,6,24,28,6,6,28,36844,36844.0,0,0,36844.0,0,0.0,0.8571428571428571,1.0676365215503203,1315.857142857143,Summer,0,1,1,1,3,2,0,1,0,0,43,58769.0,0,0,0,0,0,0,1,0,0,0,0
128633,3702.63,0.6363636363636364,0.0909090909090909,-343.1636363636364,0.3633015441473206,0.4728277185739856,0,0,7,1,1,0,0,7,3,9,7,8929,8929.0,960,173,8929.0,960,0.1075148392877141,0.0,0.0,1275.571428571429,Winter,1,0,1,0,3,2,0,1,0,0,53,56594.0,0,0,0,0,0,0,1,0,0,0,0
511588,3703.4,0.0,1.0,115.0,0.5773921539474524,0.4267823538157642,0,0,0,72,0,4,13,20,7,5,20,26581,26581.0,0,0,26581.0,0,0.0,0.8,1.1460817877431249,1329.05,Summer,1,1,1,1,2,2,0,1,0,0,13,74161.0,0,0,0,0,0,0,0,0,1,0,0
536577,3703.4,0.0,1.0,243.95454545454547,0.6376500074339968,0.4087049977698009,0,0,0,72,0,3,3,7,3,9,7,9061,9061.0,0,0,9061.0,0,0.0,1.7142857142857142,2.9546407681271383,1294.428571428571,Fall,0,0,1,1,2,2,0,1,1,0,7,74161.0,0,0,0,1,0,0,0,0,0,0,0
661088,3703.44,0.0909090909090909,1.0,-185.28181818181815,0.4370765276863279,0.505240678057738,0,0,1,72,1,2,5,13,6,6,13,16489,16489.0,0,0,16489.0,0,0.0,0.6153846153846154,0.5482442840681666,1268.3846153846157,Spring,1,1,1,1,3,2,1,0,1,0,56,48824.0,0,0,0,1,0,0,0,0,0,0,0
114553,3703.93,0.0,1.0,-81.54545454545455,0.485550434357809,0.4543348696926573,0,0,0,72,0,4,13,25,10,2,25,40835,40835.0,0,0,40835.0,0,0.0,0.64,0.4509856740541202,1633.4,Fall,1,1,1,1,3,2,0,0,1,0,65,47987.0,0,1,0,0,0,0,0,0,0,0,0
736829,3703.93,0.0,0.5454545454545454,-377.94545454545454,0.3470487032985705,0.3595217526467924,0,0,0,6,0,1,3,14,6,6,14,18917,18917.0,418,75,18917.0,418,0.0220965269334461,0.2857142857142857,0.2036263678173072,1351.2142857142858,Spring,1,1,1,1,3,2,0,0,1,0,56,47987.0,0,0,0,0,0,0,1,0,0,0,0
737940,3705.29,0.0909090909090909,0.2727272727272727,-75.13636363636364,0.4885452730400799,0.2716182362697942,0,0,1,3,1,2,13,24,10,2,24,31252,31252.0,789,142,31252.0,789,0.0252463842314091,0.3333333333333333,0.3778318187635991,1302.1666666666667,Spring,1,1,1,1,3,2,1,0,0,0,13,93735.0,0,0,0,0,0,0,0,0,1,0,0
349638,3707.28,0.0,1.0,-143.8909090909091,0.4564176631762283,0.4630747010471315,0,0,0,72,0,1,6,12,6,6,12,14581,14581.0,0,0,14581.0,0,0.0,0.3333333333333333,0.2397640765379603,1215.0833333333333,Summer,0,1,1,1,1,2,0,0,1,0,54,52703.0,0,1,0,0,0,0,0,0,0,0,0
577386,3708.81,0.0,0.0,-2.0454545454545454,0.5226991780123618,0.1431902465962914,0,0,0,0,0,3,9,19,5,7,19,29252,29252.0,499,90,29252.0,499,0.0170586626555449,0.631578947368421,0.6120607137973472,1539.578947368421,Spring,0,1,1,1,5,2,1,0,1,0,25,216512.0,0,0,0,0,0,0,1,0,0,0,0
756929,3709.92,0.0,1.0,-35.372727272727275,0.5071260168645527,0.4478621949406342,0,0,0,72,0,3,15,24,7,5,24,36209,36209.0,0,0,36209.0,0,0.0,0.5,0.822557927587064,1508.7083333333333,Summer,1,1,1,1,2,2,0,1,0,0,40,74161.0,0,0,0,0,0,0,0,0,1,0,0
782485,3713.79,0.0,1.0,308.73636363636365,0.6679212421146535,0.3996236273656039,0,0,0,72,0,9,17,22,8,4,22,30980,30980.0,0,0,30980.0,0,0.0,1.6363636363636365,1.559974176888315,1408.1818181818182,Fall,1,1,1,1,3,2,1,0,1,0,64,91318.0,0,0,0,1,0,0,0,0,0,0,0
196016,3713.8,0.1818181818181818,0.6363636363636364,-484.2363636363637,0.297381109152312,0.47442203089067,0,0,2,7,2,2,7,21,6,6,21,31484,31484.0,414,75,31484.0,414,0.0131495362723923,0.3809523809523809,0.347351035446576,1499.2380952380952,Spring,1,1,1,1,3,2,1,0,0,0,60,100185.0,0,0,0,0,0,1,0,0,0,0,0
520137,3716.48,0.0,0.5454545454545454,100.60909090909092,0.5706675729062679,0.2924360917644832,0,0,0,6,0,5,8,18,7,5,18,24450,24450.0,1203,216,24450.0,1203,0.04920245398773,1.1111111111111112,1.0858077709611451,1358.3333333333333,Spring,1,1,1,1,1,2,1,0,1,0,30,54162.0,0,1,0,0,0,0,0,0,0,0,0
692151,3716.48,0.1818181818181818,0.7272727272727273,315.2909090909091,0.6709840487670186,0.3896138762789853,0,0,2,8,2,4,10,14,4,8,14,23996,23996.0,1032,185,23996.0,1032,0.0430071678613102,1.1428571428571428,1.0641773628938156,1714.0,Summer,0,1,1,1,1,2,1,0,0,0,66,54162.0,0,0,0,0,0,0,0,0,1,0,0
188033,3719.25,0.1818181818181818,0.0909090909090909,-5.763636363636364,0.5209617467768315,0.2437114759669505,0,0,2,1,1,2,8,9,4,8,9,6685,6685.0,1514,272,6685.0,1514,0.2264771877337322,0.8888888888888888,0.6007479431563201,742.7777777777778,Summer,1,1,0,1,3,2,0,0,0,0,59,61885.0,0,0,0,0,0,0,1,0,0,0,0
