Loyalty Number,months_since_last_flight,months_since_last_redemption,months_since_last_any_activity,flights_last_3m,flights_last_6m,flights_last_12m,active_months_last_12m,zero_flight_months_last_12m,flights_total_ever,distance_last_12m,points_accumulated_last_12m,points_redeemed_last_12m,dollar_redeemed_last_12m,points_accumulated_total,points_redeemed_total,redemption_rate,flight_trend_ratio,points_trend_ratio,distance_per_flight,pref_season,flew_in_winter,flew_in_summer,flew_in_spring,flew_in_fall
354464,0,72,0,4,5,15,6,6,15,17269,17269.0,0,0,17269.0,0,0.0,1.0666666666666667,0.7578898604435694,1151.2666666666667,Spring,1,1,1,1
359360,0,3,0,1,7,17,8,4,17,27490,27490.0,1263,227,27490.0,1263,0.04594397962895599,0.23529411764705882,0.3164787195343761,1617.0588235294117,Summer,1,1,1,1
606060,1,6,1,1,3,9,6,6,9,12322,12322.0,366,66,12322.0,366,0.0297029702970297,0.4444444444444444,0.62197695179354,1369.111111111111,Spring,1,1,1,1
997439,0,3,0,3,12,15,7,5,15,26670,26670.0,460,83,26670.0,460,0.01724784401949756,0.8,0.8041994750656168,1778.0,Fall,1,1,1,1
113831,0,3,0,2,18,31,9,3,31,34667,34667.0,470,85,34667.0,470,0.013557561946519745,0.25806451612903225,0.17803674964663802,1118.2903225806451,Spring,1,1,1,1
643854,0,72,0,5,14,20,7,5,20,39040,39040.0,0,0,39040.0,0,0.0,1.0,1.1831967213114754,1952.0,Spring,0,1,1,1
858352,2,6,2,3,9,20,7,5,20,29853,29853.0,695,125,29853.0,695,0.02328074230395605,0.6,0.7557029444276957,1492.65,Spring,1,1,1,1
133608,3,5,3,0,7,16,5,7,16,20826,20826.0,544,98,20826.0,544,0.026121194660520503,0.0,0.0,1301.625,Spring,1,1,1,0
224924,1,72,1,6,16,24,8,4,24,41962,41962.0,0,0,41962.0,0,0.0,1.0,1.1246365759496688,1748.4166666666667,Summer,1,1,1,1
205505,0,5,0,5,13,21,8,4,21,35990,35990.0,681,123,35990.0,681,0.0189219227563212,0.9523809523809523,0.7774381772714642,1713.8095238095239,Spring,1,1,1,1
305102,1,4,1,2,3,8,5,7,8,9465,9465.0,782,141,9465.0,782,0.0826201796090861,1.0,0.8946645536185949,1183.125,Fall,0,1,1,1
369000,1,72,1,5,12,22,7,5,22,36292,36292.0,0,0,36292.0,0,0.0,0.9090909090909091,1.3329659429075278,1649.6363636363637,Spring,0,1,1,1
837175,0,72,0,8,18,20,8,4,20,36189,36189.0,0,0,36189.0,0,0.0,1.6,1.513609107739921,1809.45,Fall,1,1,0,1
632638,2,72,2,3,12,22,7,5,22,33047,33047.0,0,0,33047.0,0,0.0,0.5454545454545454,0.5795382334251218,1502.1363636363637,Spring,1,1,1,1
948145,0,10,0,4,4,17,6,6,17,26492,26492.0,357,64,26492.0,357,0.013475766269062358,0.9411764705882353,1.0360863656953043,1558.3529411764705,Fall,1,0,1,1
133518,1,9,1,1,8,18,8,4,18,28386,28386.0,366,66,28386.0,366,0.012893679983090255,0.2222222222222222,0.16331994645247658,1577.0,Spring,1,1,1,1
716750,0,1,0,8,8,12,6,6,12,10847,10847.0,904,163,10847.0,904,0.08334101594911035,2.6666666666666665,2.226606434958975,903.9166666666666,Fall,0,0,1,1
671368,1,1,1,5,17,18,5,7,18,22798,22798.0,1009,181,22798.0,1009,0.04425826826914642,1.1111111111111112,0.7505921572067725,1266.5555555555557,Fall,0,1,1,1
877242,0,5,0,1,10,22,7,5,22,27342,27342.0,517,93,27342.0,517,0.018908638724306925,0.18181818181818182,0.1657523224343501,1242.8181818181818,Spring,1,1,1,1
130419,0,6,0,2,10,16,7,5,16,25176,25176.0,678,122,25176.0,678,0.026930409914204003,0.5,0.6215443279313632,1573.5,Fall,1,1,1,1
454663,0,1,0,4,9,16,7,5,16,25660,25660.0,458,82,25660.0,458,0.01784879189399844,1.0,0.751987529228371,1603.75,Spring,1,1,1,1
628211,0,1,0,7,13,27,7,5,27,35982,35982.0,885,160,35982.0,885,0.02459563114890779,1.037037037037037,1.0873214384970262,1332.6666666666667,Spring,1,1,1,1
871124,0,72,0,3,10,13,5,7,13,17467,17467.0,0,0,17467.0,0,0.0,0.9230769230769231,0.5633480277093948,1343.6153846153845,Summer,1,1,1,1
311556,0,72,0,8,10,17,7,5,17,28117,28117.0,0,0,28117.0,0,0.0,1.8823529411764706,2.3510331827719884,1653.9411764705883,Fall,1,1,1,1
969732,0,72,0,7,16,21,7,5,21,44542,44542.0,0,0,44542.0,0,0.0,1.3333333333333333,1.4610030981994522,2121.0476190476193,Fall,0,1,1,1
866242,0,2,0,4,13,18,9,3,18,15472,15472.0,1728,311,15472.0,1728,0.11168562564632885,0.8888888888888888,1.1021199586349535,859.5555555555555,Fall,1,1,1,1
821137,1,72,1,6,9,20,8,4,20,35361,35361.0,0,0,35361.0,0,0.0,1.2,0.8110630355476373,1768.05,Spring,1,1,1,1
495787,0,0,0,4,7,11,5,7,11,16857,16857.0,949,170,16857.0,949,0.05629708726345139,1.4545454545454546,1.633742658836092,1532.4545454545455,Fall,0,1,1,1
836706,1,72,1,4,11,20,7,5,20,29731,29731.0,0,0,29731.0,0,0.0,0.8,0.9094884127678181,1486.55,Fall,1,1,1,1
494284,1,72,1,3,9,13,4,8,13,13805,13805.0,0,0,13805.0,0,0.0,0.9230769230769231,0.84491126403477,1061.923076923077,Fall,1,1,1,1
156355,2,72,2,1,6,10,4,8,10,16834,16834.0,0,0,16834.0,0,0.0,0.4,0.4925745515029108,1683.4,Summer,0,1,1,1
521653,0,72,0,5,11,20,7,5,20,17810,17810.0,0,0,17810.0,0,0.0,1.0,1.289837170129141,890.5,Fall,1,1,1,1
412203,2,72,2,4,9,20,5,7,20,25130,25130.0,0,0,25130.0,0,0.0,0.8,0.5271786709112615,1256.5,Spring,1,1,1,1
603968,1,3,1,6,7,7,3,9,7,8300,8300.0,696,125,8300.0,696,0.08385542168674699,3.4285714285714284,2.9436144578313255,1185.7142857142858,Fall,0,1,0,1
213813,0,72,0,6,10,22,8,4,22,30192,30192.0,0,0,30192.0,0,0.0,1.0909090909090908,0.8501589825119237,1372.3636363636363,Spring,1,1,1,1
556982,1,72,1,7,9,9,3,9,9,15798,15798.0,0,0,15798.0,0,0.0,3.111111111111111,3.5883023167489556,1755.3333333333333,Fall,0,1,0,1
213113,0,72,0,9,15,27,9,3,27,34421,34421.0,0,0,34421.0,0,0.0,1.3333333333333333,1.2407541907556434,1274.851851851852,Fall,1,1,1,1
355908,0,72,0,4,7,15,6,6,15,20224,20224.0,0,0,20224.0,0,0.0,1.0666666666666667,0.5745648734177216,1348.2666666666667,Fall,1,1,1,1
138369,0,72,0,1,11,14,4,8,14,22018,22018.0,0,0,22018.0,0,0.0,0.2857142857142857,0.340993732400763,1572.7142857142858,Summer,0,1,1,1
845994,0,72,0,2,8,8,3,9,8,11198,11198.0,0,0,11198.0,0,0.0,1.0,1.285943918556885,1399.75,Summer,0,1,0,1
568172,3,10,3,0,13,24,6,6,24,39827,39827.0,434,78,39827.0,434,0.010897130087628996,0.0,0.0,1659.4583333333333,Summer,1,1,1,0
336139,0,6,0,10,11,24,9,3,24,37150,37150.0,427,77,37150.0,427,0.011493943472409151,1.6666666666666667,1.7304979811574697,1547.9166666666667,Fall,1,1,1,1
585756,0,72,0,13,14,21,8,4,21,26885,26885.0,0,0,26885.0,0,0.0,2.4761904761904763,2.1048168123488935,1280.2380952380952,Fall,1,1,1,1
655082,1,2,1,6,11,18,8,4,18,29870,29870.0,944,170,29870.0,944,0.03160361566789421,1.3333333333333333,1.502510880482089,1659.4444444444443,Summer,1,1,1,1
206773,0,72,0,7,19,20,6,6,20,33439,33439.0,0,0,33439.0,0,0.0,1.4,1.2576931128323214,1671.95,Summer,0,1,1,1
214639,3,0,0,0,7,11,6,6,11,16525,16525.0,1263,228,16525.0,1263,0.07642965204236006,0.0,0.0,1502.2727272727273,Summer,1,1,1,0
998934,1,9,1,5,5,13,5,7,13,17809,17809.0,396,71,17809.0,396,0.022235948116121063,1.5384615384615385,1.5515750463248918,1369.923076923077,Fall,1,0,1,1
795512,1,3,1,4,14,14,4,8,14,17538,17538.0,520,94,17538.0,520,0.029649903067624588,1.1428571428571428,0.7868628121792679,1252.7142857142858,Fall,0,1,0,1
715689,0,0,0,1,8,15,4,8,15,25025,25025.0,422,76,25025.0,422,0.016863136863136865,0.26666666666666666,0.37546453546453545,1668.3333333333333,Spring,0,1,1,1
255475,0,4,0,14,27,33,8,4,33,46258,46258.0,496,89,46258.0,496,0.010722469626875352,1.696969696969697,1.17073803450214,1401.7575757575758,Fall,1,1,1,1
970964,0,6,0,5,13,23,9,3,23,32300,32300.0,1217,219,32300.0,1217,0.037678018575851395,0.8695652173913043,0.6107739938080495,1404.3478260869565,Fall,0,1,1,1
654941,0,10,0,6,13,16,6,6,16,27183,27183.0,348,63,27183.0,348,0.01280211897141596,1.5,1.857778758783063,1698.9375,Fall,0,1,1,1
746402,0,72,0,4,9,19,7,5,19,29256,29256.0,0,0,29256.0,0,0.0,0.8421052631578947,1.2923161060978945,1539.7894736842106,Spring,1,1,1,1
460629,0,72,0,2,15,25,7,5,25,36644,36644.0,0,0,36644.0,0,0.0,0.32,0.47254666521122146,1465.76,Summer,0,1,1,1
768354,0,72,0,9,15,22,7,5,22,32676,32676.0,0,0,32676.0,0,0.0,1.6363636363636365,1.6715632268331497,1485.2727272727273,Fall,1,1,1,1
238640,0,72,0,4,5,5,3,9,5,9577,9577.0,0,0,9577.0,0,0.0,3.2,3.3384149524903415,1915.4,Fall,0,1,0,1
512296,0,3,0,11,28,39,9,3,39,49218,49218.0,491,88,49218.0,491,0.009976025031492544,1.1282051282051282,1.5157056361493761,1262.0,Fall,0,1,1,1
745908,0,72,0,6,7,12,8,4,12,19883,19883.0,0,0,19883.0,0,0.0,2.0,2.6348136599104763,1656.9166666666667,Fall,1,1,1,1
360537,0,9,0,6,10,12,5,7,12,12990,12990.0,290,52,12990.0,290,0.022324865280985373,2.0,1.7558121632024635,1082.5,Fall,1,1,0,1
386825,0,72,0,7,19,21,7,5,21,22508,22508.0,0,0,22508.0,0,0.0,1.3333333333333333,1.7398258397014394,1071.8095238095239,Fall,0,1,1,1
583252,0,3,0,3,8,13,5,7,13,17044,17044.0,1086,195,17044.0,1086,0.06371743722130956,0.9230769230769231,0.6418681060783854,1311.076923076923,Fall,0,1,1,1
568171,0,72,0,7,10,13,5,7,13,17188,17188.0,0,0,17188.0,0,0.0,2.1538461538461537,2.3344193623458227,1322.1538461538462,Fall,1,1,0,1
885848,1,72,1,3,6,8,3,9,8,13641,13641.0,0,0,13641.0,0,0.0,1.5,1.6679129096107324,1705.125,Fall,0,1,1,1
780973,0,72,0,6,24,28,6,6,28,36844,36844.0,0,0,36844.0,0,0.0,0.8571428571428571,1.0676365215503203,1315.857142857143,Summer,0,1,1,1
128633,7,1,1,0,0,7,3,9,7,8929,8929.0,960,173,8929.0,960,0.10751483928771419,0.0,0.0,1275.5714285714287,Winter,1,0,1,0
511588,0,72,0,4,13,20,7,5,20,26581,26581.0,0,0,26581.0,0,0.0,0.8,1.1460817877431249,1329.05,Summer,1,1,1,1
536577,0,72,0,3,3,7,3,9,7,9061,9061.0,0,0,9061.0,0,0.0,1.7142857142857142,2.9546407681271383,1294.4285714285713,Fall,0,0,1,1
661088,1,72,1,2,5,13,6,6,13,16489,16489.0,0,0,16489.0,0,0.0,0.6153846153846154,0.5482442840681666,1268.3846153846155,Spring,1,1,1,1
114553,0,72,0,4,13,25,10,2,25,40835,40835.0,0,0,40835.0,0,0.0,0.64,0.45098567405412027,1633.4,Fall,1,1,1,1
736829,0,6,0,1,3,14,6,6,14,18917,18917.0,418,75,18917.0,418,0.022096526933446107,0.2857142857142857,0.2036263678173072,1351.2142857142858,Spring,1,1,1,1
737940,1,3,1,2,13,24,10,2,24,31252,31252.0,789,142,31252.0,789,0.02524638423140919,0.3333333333333333,0.3778318187635991,1302.1666666666667,Spring,1,1,1,1
349638,0,72,0,1,6,12,6,6,12,14581,14581.0,0,0,14581.0,0,0.0,0.3333333333333333,0.23976407653796036,1215.0833333333333,Summer,0,1,1,1
577386,0,0,0,3,9,19,5,7,19,29252,29252.0,499,90,29252.0,499,0.01705866265554492,0.631578947368421,0.6120607137973472,1539.578947368421,Spring,0,1,1,1
756929,0,72,0,3,15,24,7,5,24,36209,36209.0,0,0,36209.0,0,0.0,0.5,0.822557927587064,1508.7083333333333,Summer,1,1,1,1
782485,0,72,0,9,17,22,8,4,22,30980,30980.0,0,0,30980.0,0,0.0,1.6363636363636365,1.559974176888315,1408.1818181818182,Fall,1,1,1,1
196016,2,7,2,2,7,21,6,6,21,31484,31484.0,414,75,31484.0,414,0.013149536272392326,0.38095238095238093,0.34735103544657603,1499.2380952380952,Spring,1,1,1,1
520137,0,6,0,5,8,18,7,5,18,24450,24450.0,1203,216,24450.0,1203,0.049202453987730065,1.1111111111111112,1.0858077709611451,1358.3333333333333,Spring,1,1,1,1
692151,2,8,2,4,10,14,4,8,14,23996,23996.0,1032,185,23996.0,1032,0.043007167861310217,1.1428571428571428,1.0641773628938156,1714.0,Summer,0,1,1,1
188033,2,1,1,2,8,9,4,8,9,6685,6685.0,1514,272,6685.0,1514,0.22647718773373224,0.8888888888888888,0.6007479431563201,742.7777777777778,Summer,1,1,0,1
374881,0,1,0,4,9,14,7,5,14,28617,28617.0,337,61,28617.0,337,0.011776216933990285,1.1428571428571428,1.2753258552608588,2044.0714285714287,Fall,1,1,1,1
676622,0,2,0,8,12,20,7,5,20,29022,29022.0,468,84,29022.0,468,0.01612569774653711,1.6,1.4154779133071462,1451.1,Fall,0,1,1,1
894175,0,72,0,3,3,10,5,7,10,17703,17703.0,0,0,17703.0,0,0.0,1.2,1.460769361125233,1770.3,Fall,1,0,1,1
492789,0,8,0,3,9,15,6,6,15,22449,22449.0,398,72,22449.0,398,0.01772907479175019,0.8,0.9522027707247539,1496.6,Fall,1,1,1,1
586164,0,5,0,7,16,22,8,4,22,46465,46465.0,780,140,46465.0,780,0.016786828795867858,1.2727272727272727,1.351641020122673,2112.0454545454545,Fall,1,1,1,1
243557,3,72,3,0,8,18,5,7,18,31056,31056.0,0,0,31056.0,0,0.0,0.0,0.0,1725.3333333333333,Summer,1,1,1,0
802023,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
295884,4,72,4,0,6,16,7,5,16,16429,16429.0,0,0,16429.0,0,0.0,0.0,0.0,1026.8125,Spring,1,1,1,0
845319,0,4,0,5,7,16,6,6,16,22141,22141.0,1097,198,22141.0,1097,0.04954609096246782,1.25,0.9618355087846078,1383.8125,Fall,1,1,1,1
440618,0,72,0,7,15,26,10,2,26,46055,46055.0,0,0,46055.0,0,0.0,1.0769230769230769,1.1199652589295408,1771.3461538461538,Fall,1,1,1,1
883489,0,72,0,7,17,17,5,7,17,31989,31989.0,0,0,31989.0,0,0.0,1.6470588235294117,1.2160430147863328,1881.7058823529412,Fall,0,1,0,1
958709,0,1,0,8,14,20,6,6,20,24002,24002.0,963,173,24002.0,963,0.040121656528622616,1.6,1.5577035247062745,1200.1,Fall,0,1,1,1
465692,1,4,1,5,11,16,6,6,16,26684,26684.0,594,107,26684.0,594,0.0222605306550742,1.25,0.7180332783690601,1667.75,Fall,1,1,1,1
586711,0,72,0,9,16,27,9,3,27,43879,43879.0,0,0,43879.0,0,0.0,1.3333333333333333,1.4109710795596984,1625.148148148148,Fall,1,1,1,1
555001,0,2,0,11,17,21,8,4,21,24646,24646.0,493,89,24646.0,493,0.020003245962833725,2.0952380952380953,2.2815872758256917,1173.6190476190477,Fall,1,1,1,1
196442,0,72,0,6,11,16,8,4,16,27040,27040.0,0,0,27040.0,0,0.0,1.5,1.3156804733727812,1690.0,Summer,1,1,1,1
650486,0,72,0,4,13,19,7,5,19,28062,28062.0,0,0,28062.0,0,0.0,0.8421052631578947,0.8555341743282731,1476.9473684210527,Fall,1,1,1,1
830385,0,3,0,1,10,18,7,5,18,27319,27319.0,1129,203,27319.0,1129,0.04132654928804129,0.2222222222222222,0.21757751015776566,1517.7222222222222,Summer,1,1,1,1
627485,0,72,0,7,18,27,9,3,27,34541,34541.0,0,0,34541.0,0,0.0,1.037037037037037,1.4095712341854607,1279.2962962962963,Spring,1,1,1,1
467510,0,72,0,6,13,17,6,6,17,27267,27267.0,0,0,27267.0,0,0.0,1.411764705882353,1.376902482854733,1603.9411764705883,Fall,1,1,1,1
766530,1,72,1,4,16,19,8,4,19,30616,30616.0,0,0,30616.0,0,0.0,0.8421052631578947,1.1080480794355891,1611.3684210526317,Summer,1,1,1,1
131997,0,72,0,1,7,15,5,7,15,25896,25896.0,0,0,25896.0,0,0.0,0.26666666666666666,0.3804448563484708,1726.4,Spring,1,1,1,1
645566,0,72,0,2,10,16,7,5,16,21142,21142.0,0,0,21142.0,0,0.0,0.5,0.768896036325797,1321.375,Spring,1,1,1,1
675457,0,5,0,2,13,23,6,6,23,35822,35822.0,524,94,35822.0,524,0.014627882306962202,0.34782608695652173,0.42253363854614484,1557.4782608695652,Spring,1,1,1,1
127946,0,72,0,3,3,9,4,8,9,16549,16549.0,0,0,16549.0,0,0.0,1.3333333333333333,1.4748927427639131,1838.7777777777778,Spring,1,0,1,1
474945,3,10,3,0,5,9,5,7,9,11698,11698.0,305,55,11698.0,305,0.026072832962899643,0.0,0.0,1299.7777777777778,Spring,1,1,1,0
509965,1,8,1,1,9,18,7,5,18,29523,29523.0,559,101,29523.0,559,0.01893439013650374,0.2222222222222222,0.12424211631609254,1640.1666666666667,Spring,1,1,1,1
669812,1,6,1,4,10,16,6,6,16,31355,31355.0,451,81,31355.0,451,0.014383670865890607,1.0,1.0758092808164568,1959.6875,Fall,1,1,1,1
925819,0,72,0,4,14,23,9,3,23,27130,27130.0,0,0,27130.0,0,0.0,0.6956521739130435,0.9104312569111684,1179.5652173913043,Summer,1,1,1,1
941865,1,72,1,4,5,13,5,7,13,15557,15557.0,0,0,15557.0,0,0.0,1.2307692307692308,0.5183518673266054,1196.6923076923076,Winter,1,1,1,1
793645,1,72,1,1,12,21,8,4,21,33577,33577.0,0,0,33577.0,0,0.0,0.19047619047619047,0.11293444917651964,1598.904761904762,Spring,1,1,1,1
445839,0,0,0,1,6,14,6,6,14,15169,15169.0,1072,193,15169.0,1072,0.07067044630496407,0.2857142857142857,0.2824180895246885,1083.5,Spring,1,1,1,1
159960,0,6,0,6,11,15,8,4,15,26771,26771.0,1104,198,26771.0,1104,0.04123865376713608,1.6,1.8557394195211236,1784.7333333333333,Fall,1,1,1,1
218383,1,72,1,4,10,25,7,5,25,43485,43485.0,0,0,43485.0,0,0.0,0.64,0.42203058525928483,1739.4,Spring,1,1,1,1
602783,0,72,0,9,15,17,8,4,17,18552,18552.0,0,0,18552.0,0,0.0,2.1176470588235294,2.0,1091.2941176470588,Fall,0,1,1,1
575612,3,2,2,0,7,13,4,8,13,19377,19377.0,444,80,19377.0,444,0.02291376374051711,0.0,0.0,1490.5384615384614,Spring,0,1,1,0
196467,1,72,1,4,7,7,2,10,7,7528,7528.0,0,0,7528.0,0,0.0,2.2857142857142856,2.5844845908607863,1075.4285714285713,Fall,0,1,0,1
838885,1,3,1,4,14,29,9,3,29,44666,44666.0,1528,275,44666.0,1528,0.03420946581292258,0.5517241379310345,0.4660368065195003,1540.2068965517242,Spring,1,1,1,1
444022,0,5,0,3,9,16,8,4,16,18708,18708.0,1016,183,18708.0,1016,0.054308317297412874,0.75,0.5191361984177891,1169.25,Fall,1,1,1,1
701803,0,8,0,2,6,20,7,5,20,27223,27223.0,505,91,27223.0,505,0.018550490394152006,0.4,0.44286081622157736,1361.15,Spring,1,1,1,1
802797,0,72,0,5,20,27,7,5,27,46304,46304.0,0,0,46304.0,0,0.0,0.7407407407407407,0.46656876295784383,1714.962962962963,Summer,1,1,0,1
832431,1,72,1,4,10,13,5,7,13,20790,20790.0,0,0,20790.0,0,0.0,1.2307692307692308,0.9700817700817701,1599.2307692307693,Fall,0,1,1,1
157712,0,8,0,6,12,25,8,4,25,30336,30336.0,565,102,30336.0,565,0.01862473628691983,0.96,1.1024525316455696,1213.44,Fall,1,1,1,1
381307,0,72,0,5,8,11,4,8,11,18392,18392.0,0,0,18392.0,0,0.0,1.8181818181818181,2.0380600260983037,1672.0,Fall,0,1,1,1
121410,2,4,2,3,15,26,9,3,26,32196,32196.0,757,136,32196.0,757,0.02351223754503665,0.46153846153846156,0.2474841595229221,1238.3076923076924,Spring,1,1,1,1
668599,1,72,1,4,11,11,3,9,11,19891,19891.0,0,0,19891.0,0,0.0,1.4545454545454546,1.422955105324016,1808.2727272727273,Summer,0,1,0,1
195419,3,72,3,0,6,12,5,7,12,11996,11996.0,0,0,11996.0,0,0.0,0.0,0.0,999.6666666666666,Spring,1,1,1,0
198625,0,7,0,4,16,16,4,8,16,26354,26354.0,461,83,26354.0,461,0.017492600743720117,1.0,0.8419215299385292,1647.125,Fall,0,1,0,1
435049,0,72,0,2,12,13,5,7,13,21522,21522.0,0,0,21522.0,0,0.0,0.6153846153846154,0.5796859027971378,1655.5384615384614,Fall,1,1,0,1
789797,0,72,0,4,6,13,7,5,13,24801,24801.0,0,0,24801.0,0,0.0,1.2307692307692308,1.0660860449175436,1907.7692307692307,Fall,1,1,1,1
122577,1,6,1,7,10,16,6,6,16,22660,22660.0,585,105,22660.0,585,0.02581641659311562,1.75,1.4605472197705207,1416.25,Fall,1,1,1,1
197320,0,0,0,10,16,23,8,4,23,32557,32557.0,1768,318,32557.0,1768,0.054304757809380474,1.7391304347826086,1.8319869766870411,1415.5217391304348,Fall,1,1,1,1
776613,1,72,1,2,12,22,7,5,22,30757,30757.0,0,0,30757.0,0,0.0,0.36363636363636365,0.3386546152095458,1398.0454545454545,Spring,1,1,1,1
582929,0,72,0,6,22,26,7,5,26,28519,28519.0,0,0,28519.0,0,0.0,0.9230769230769231,1.0834882008485571,1096.8846153846155,Summer,0,1,1,1
122049,1,6,1,4,13,17,5,7,17,24851,24851.0,757,136,24851.0,757,0.030461550843024425,0.9411764705882353,1.1061124300832965,1461.8235294117646,Spring,0,1,1,1
559362,0,72,0,5,18,22,7,5,22,31809,31809.0,0,0,31809.0,0,0.0,0.9090909090909091,1.4115501901977427,1445.8636363636363,Summer,1,1,1,1
785223,2,72,2,1,5,15,5,7,15,17870,17870.0,0,0,17870.0,0,0.0,0.26666666666666666,0.13206491326245104,1191.3333333333333,Spring,1,1,1,1
197514,0,72,0,2,4,9,4,8,9,12926,12926.0,0,0,12926.0,0,0.0,0.8888888888888888,0.4245706328330497,1436.2222222222222,Spring,0,1,1,1
539144,2,5,2,4,14,14,4,8,14,18668,18668.0,608,109,18668.0,608,0.032569102206985216,1.1428571428571428,1.519605742446968,1333.4285714285713,Summer,0,1,0,1
803586,1,6,1,1,5,15,5,7,15,17102,17102.0,387,70,17102.0,387,0.022628932288621215,0.26666666666666666,0.39738042334229917,1140.1333333333334,Spring,1,1,1,1
475690,0,72,0,1,5,9,5,7,9,17259,17259.0,0,0,17259.0,0,0.0,0.4444444444444444,0.4860073005388493,1917.6666666666667,Spring,1,1,1,1
744778,0,72,0,2,4,8,4,8,8,16994,16994.0,0,0,16994.0,0,0.0,1.0,0.8920795574908791,2124.25,Fall,1,1,1,1
612060,3,6,3,0,8,18,5,7,18,26054,26054.0,1152,208,26054.0,1152,0.04421585936900284,0.0,0.0,1447.4444444444443,Spring,1,1,1,0
261780,0,72,0,5,16,25,7,5,25,36172,36172.0,0,0,36172.0,0,0.0,0.8,1.0873603892513546,1446.88,Fall,1,1,1,1
944093,0,4,0,4,14,21,10,2,21,34811,34811.0,870,157,34811.0,870,0.02499210019821321,0.7619047619047619,0.7387320099968401,1657.6666666666667,Fall,1,1,1,1
796099,2,72,2,2,11,23,8,4,23,32090,32090.0,0,0,32090.0,0,0.0,0.34782608695652173,0.20866313493300093,1395.2173913043478,Summer,1,1,1,1
530206,3,6,3,0,9,12,5,7,12,20305,20305.0,523,94,20305.0,523,0.025757202659443486,0.0,0.0,1692.0833333333333,Summer,0,1,1,0
471188,0,10,0,2,4,12,5,7,12,17948,17948.0,539,97,17948.0,539,0.03003120124804992,0.6666666666666666,0.9146422999777134,1495.6666666666667,Winter,1,1,1,1
454041,2,72,2,1,11,14,4,8,14,14659,14659.0,0,0,14659.0,0,0.0,0.2857142857142857,0.6630738795279351,1047.0714285714287,Summer,0,1,1,1
220806,1,7,1,3,13,25,9,3,25,31815,31815.0,374,67,31815.0,374,0.011755461260411755,0.48,0.28037089423228034,1272.6,Spring,1,1,1,1
789190,0,72,0,5,5,13,6,6,13,16733,16733.0,0,0,16733.0,0,0.0,1.5384615384615385,1.0907787007709318,1287.1538461538462,Fall,1,0,1,1
984798,1,2,1,8,17,25,7,5,25,30985,30985.0,409,74,30985.0,409,0.013199935452638374,1.28,1.391641116669356,1239.4,Fall,1,1,1,1
545744,1,72,1,5,9,9,4,8,9,14855,14855.0,0,0,14855.0,0,0.0,2.2222222222222223,1.8644227532817232,1650.5555555555557,Fall,0,1,0,1
747315,0,72,0,7,23,34,9,3,34,50977,50977.0,0,0,50977.0,0,0.0,0.8235294117647058,1.2506032132138023,1499.3235294117646,Spring,1,1,1,1
496759,2,72,2,2,6,16,8,4,16,20281,20281.0,0,0,20281.0,0,0.0,0.5,0.575119570040925,1267.5625,Spring,1,1,1,1
215089,1,2,1,5,19,21,6,6,21,32619,32619.0,1027,185,32619.0,1027,0.03148471749593795,0.9523809523809523,0.7027805880008584,1553.2857142857142,Summer,0,1,1,1
437545,0,72,0,9,18,21,6,6,21,38178,38178.0,0,0,38178.0,0,0.0,1.7142857142857142,1.963015349153963,1818.0,Fall,0,1,1,1
987171,1,9,1,6,10,21,8,4,21,38200,38200.0,404,73,38200.0,404,0.010575916230366493,1.1428571428571428,0.8623036649214659,1819.047619047619,Spring,1,1,1,1
152148,1,72,1,2,5,7,4,8,7,7638,7638.0,0,0,7638.0,0,0.0,1.1428571428571428,1.506153443309767,1091.142857142857,Fall,1,1,0,1
808721,2,3,2,1,7,12,5,7,12,19870,19870.0,658,118,19870.0,658,0.03311524911927529,0.3333333333333333,0.24881731253145445,1655.8333333333333,Spring,1,1,1,1
155488,2,8,2,1,9,20,8,4,20,29498,29498.0,446,80,29498.0,446,0.015119669130110517,0.2,0.15323072750694963,1474.9,Spring,1,1,1,1
548752,1,7,1,8,19,24,6,6,24,44802,44802.0,587,106,44802.0,587,0.013102093656533191,1.3333333333333333,1.465291728047855,1866.75,Fall,0,1,1,1
818567,0,72,0,6,20,29,10,2,29,39783,39783.0,0,0,39783.0,0,0.0,0.8275862068965517,1.0523087751049442,1371.8275862068965,Fall,1,1,1,1
190149,0,1,0,8,21,28,8,4,28,43561,43561.0,443,80,43561.0,443,0.010169647161451757,1.1428571428571428,1.1481830077362778,1555.75,Fall,1,1,1,1
563587,2,7,2,4,9,21,6,6,21,34546,34546.0,357,64,34546.0,357,0.010334047357146993,0.7619047619047619,0.33809992473803047,1645.047619047619,Spring,1,1,1,1
211217,1,72,1,2,5,10,4,8,10,13449,13449.0,0,0,13449.0,0,0.0,0.8,0.6007881626886757,1344.9,Fall,1,1,1,1
169857,0,72,0,6,6,15,5,7,15,21446,21446.0,0,0,21446.0,0,0.0,1.6,1.2505828592744568,1429.7333333333333,Fall,1,0,1,1
793094,1,1,1,2,7,7,4,8,7,9220,9220.0,1022,184,9220.0,1022,0.11084598698481561,1.1428571428571428,1.3752711496746204,1317.142857142857,Fall,0,1,0,1
848562,0,72,0,5,9,21,8,4,21,29359,29359.0,0,0,29359.0,0,0.0,0.9523809523809523,1.176879321502776,1398.047619047619,Fall,1,1,1,1
