Loyalty Number,education_ordinal,loyalty_card_ordinal,is_married,is_single,is_male,is_promo_enrollment,tenure_months,salary_imputed,province_Alberta,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon
875657,1,2,1,0,1,0,39,59906.0,0,0,0,1,0,0,0,0,0,0,0
877595,3,2,0,1,1,0,23,52577.0,0,0,0,0,0,0,1,0,0,0,0
241990,3,2,0,1,0,0,66,55123.0,0,1,0,0,0,0,0,0,0,0,0
470738,2,2,0,1,0,0,26,74161.0,0,0,0,0,0,0,1,0,0,0,0
511862,2,2,0,1,0,0,10,74161.0,1,0,0,0,0,0,0,0,0,0,0
219714,2,2,0,1,0,0,18,74161.0,0,0,0,0,0,0,1,0,0,0,0
411094,3,2,1,0,0,0,31,77907.0,0,0,0,0,0,0,1,0,0,0,0
824917,2,2,0,1,1,0,42,74161.0,0,0,0,0,0,0,1,0,0,0,0
109660,3,2,1,0,1,0,21,58026.0,1,0,0,0,0,0,0,0,0,0,0
202358,3,2,1,0,1,0,36,58026.0,0,0,0,0,0,0,1,0,0,0,0
924132,3,2,0,1,0,0,19,61658.0,0,0,0,0,0,0,1,0,0,0,0
177518,2,2,0,1,0,0,48,74161.0,0,0,0,0,1,0,0,0,0,0,0
304824,2,2,0,1,1,0,6,74161.0,0,1,0,0,0,0,0,0,0,0,0
677322,2,2,1,0,0,0,16,74161.0,0,0,0,0,0,0,1,0,0,0,0
817066,2,2,0,1,1,0,25,74161.0,0,0,0,0,0,0,1,0,0,0,0
237018,3,2,0,0,1,0,32,58372.0,0,0,0,0,0,0,0,0,1,0,0
893376,2,2,1,0,0,0,60,74161.0,0,0,0,0,0,0,1,0,0,0,0
579890,5,2,0,1,0,0,61,67234.0,0,0,0,0,0,0,0,0,1,0,0
855922,5,2,0,1,1,0,56,67234.0,0,0,0,0,1,0,0,0,0,0,0
386790,3,2,1,0,0,0,37,74756.0,0,0,0,0,0,0,0,0,1,0,0
399917,3,2,1,0,1,0,61,74756.0,0,0,0,0,1,0,0,0,0,0,0
455651,3,2,1,0,0,0,48,74756.0,0,0,0,1,0,0,0,0,0,0,0
488549,3,2,1,0,1,0,47,74756.0,0,0,0,0,0,0,1,0,0,0,0
626542,3,2,1,0,0,0,10,74756.0,1,0,0,0,0,0,0,0,0,0,0
854077,3,2,1,0,0,0,64,74756.0,0,0,0,0,0,0,1,0,0,0,0
854704,3,2,1,0,0,0,42,74756.0,0,0,0,1,0,0,0,0,0,0,0
310396,3,2,1,0,1,0,53,60500.0,0,0,0,1,0,0,0,0,0,0,0
319469,5,2,1,0,0,0,9,138985.0,0,1,0,0,0,0,0,0,0,0,0
957419,5,2,1,0,0,0,57,138985.0,0,0,0,0,0,0,0,0,1,0,0
201276,3,2,1,0,1,0,13,88082.0,0,1,0,0,0,0,0,0,0,0,0
765481,2,2,0,1,0,0,60,74161.0,0,0,0,0,0,0,0,0,1,0,0
325935,2,2,0,1,1,0,64,74161.0,0,0,0,0,0,0,1,0,0,0,0
982969,2,2,0,1,0,0,29,74161.0,0,0,0,0,0,0,0,0,0,1,0
293496,2,2,1,0,0,0,38,74161.0,0,0,0,0,0,0,1,0,0,0,0
501552,2,2,1,0,0,0,42,74161.0,0,1,0,0,0,0,0,0,0,0,0
515049,2,2,1,0,0,0,21,74161.0,0,0,0,0,0,0,0,0,1,0,0
641384,2,2,1,0,0,0,27,74161.0,0,1,0,0,0,0,0,0,0,0,0
734801,2,2,1,0,1,0,17,74161.0,0,0,0,0,0,0,1,0,0,0,0
833683,2,2,1,0,1,0,64,74161.0,0,0,0,0,0,0,1,0,0,0,0
880849,2,2,1,0,0,0,50,74161.0,0,0,0,0,0,0,1,0,0,0,0
960708,2,2,1,0,1,0,16,74161.0,0,0,1,0,0,0,0,0,0,0,0
247607,2,2,0,1,0,0,18,74161.0,0,1,0,0,0,0,0,0,0,0,0
390350,2,2,0,1,1,0,62,74161.0,0,0,0,0,0,0,0,0,1,0,0
924089,3,2,1,0,1,0,50,73008.0,0,0,0,0,0,0,1,0,0,0,0
410702,2,2,1,0,0,0,31,74161.0,0,0,0,0,0,0,1,0,0,0,0
548335,3,2,0,0,0,0,63,73447.0,0,0,0,0,0,0,0,0,1,0,0
502848,3,2,1,0,1,0,53,54038.0,0,0,0,0,0,0,0,0,1,0,0
396997,3,2,1,0,1,0,61,52618.0,0,0,0,0,0,0,1,0,0,0,0
129030,3,2,1,0,0,0,12,83990.0,0,1,0,0,0,0,0,0,0,0,0
329039,3,2,1,0,0,0,52,87032.0,0,0,0,0,0,0,0,0,0,1,0
521576,3,2,1,0,0,0,47,87032.0,0,0,0,0,0,1,0,0,0,0,0
111329,3,2,1,0,0,0,15,50748.0,0,0,0,0,0,0,0,0,1,0,0
454327,3,2,1,0,1,0,48,50748.0,0,1,0,0,0,0,0,0,0,0,0
747395,5,2,1,0,0,0,64,123495.0,0,0,0,1,0,0,0,0,0,0,0
965605,3,2,1,0,1,0,30,63252.0,0,1,0,0,0,0,0,0,0,0,0
989816,3,2,1,0,0,0,13,63252.0,0,0,0,0,0,0,1,0,0,0,0
131893,3,2,0,0,1,0,60,54550.0,0,0,0,0,0,1,0,0,0,0,0
900894,3,2,1,0,0,0,45,89933.0,1,0,0,0,0,0,0,0,0,0,0
277367,3,2,1,0,1,0,50,92582.0,0,0,0,0,0,0,1,0,0,0,0
114414,2,2,1,0,1,0,60,74161.0,0,0,0,0,0,0,1,0,0,0,0
807152,2,2,0,1,0,0,9,74161.0,0,0,0,0,0,0,1,0,0,0,0
354464,4,2,0,1,1,0,28,118530.0,0,1,0,0,0,0,0,0,0,0,0
359360,4,2,0,1,0,0,40,118530.0,0,0,0,1,0,0,0,0,0,0,0
606060,4,2,0,1,1,0,45,118530.0,0,0,0,0,0,0,1,0,0,0,0
997439,4,2,0,1,1,0,36,118530.0,0,0,0,0,0,0,1,0,0,0,0
113831,3,2,1,0,1,0,21,47701.0,0,0,0,0,0,0,1,0,0,0,0
643854,3,2,1,0,1,0,38,74565.0,0,1,0,0,0,0,0,0,0,0,0
858352,3,2,1,0,0,0,13,74565.0,0,0,0,0,0,0,1,0,0,0,0
133608,3,2,0,0,0,0,61,78248.0,0,1,0,0,0,0,0,0,0,0,0
224924,2,2,1,0,1,0,54,74161.0,0,1,0,0,0,0,0,0,0,0,0
205505,2,2,0,0,1,0,44,74161.0,0,0,0,0,1,0,0,0,0,0,0
305102,2,2,0,0,1,0,8,74161.0,0,0,0,0,0,0,0,0,1,0,0
369000,3,2,1,0,1,0,41,69047.0,0,1,0,0,0,0,0,0,0,0,0
837175,3,2,1,0,0,0,62,69047.0,0,0,0,0,0,0,1,0,0,0,0
632638,2,2,1,0,1,0,40,74161.0,0,0,0,0,0,0,1,0,0,0,0
948145,1,2,1,0,1,0,56,46278.0,0,1,0,0,0,0,0,0,0,0,0
133518,2,2,0,1,1,0,24,74161.0,0,0,0,0,0,0,1,0,0,0,0
716750,2,2,0,1,1,0,52,74161.0,0,0,0,0,0,0,1,0,0,0,0
671368,3,2,1,0,0,0,9,63616.0,0,0,0,0,0,0,1,0,0,0,0
877242,3,2,1,0,1,0,14,57508.0,0,0,0,0,0,0,1,0,0,0,0
130419,3,2,1,0,1,0,40,92259.0,0,1,0,0,0,0,0,0,0,0,0
454663,3,2,1,0,1,0,42,92259.0,0,0,0,0,0,0,1,0,0,0,0
628211,3,2,1,0,0,0,16,92259.0,0,0,0,0,0,0,0,0,1,0,0
871124,3,2,1,0,0,0,44,92259.0,0,1,0,0,0,0,0,0,0,0,0
311556,3,2,1,0,0,0,45,47049.0,0,0,0,0,0,0,1,0,0,0,0
969732,3,2,1,0,0,0,53,47049.0,0,0,0,0,0,0,0,0,0,0,1
866242,2,2,0,1,0,0,32,74161.0,0,0,0,0,0,0,0,0,1,0,0
821137,1,2,1,0,0,0,13,58101.0,0,0,0,0,0,0,1,0,0,0,0
495787,2,2,0,1,1,0,19,74161.0,0,0,0,0,0,0,1,0,0,0,0
836706,3,2,1,0,0,0,38,96917.0,0,0,0,0,0,0,1,0,0,0,0
494284,2,2,0,1,1,0,14,74161.0,0,1,0,0,0,0,0,0,0,0,0
156355,3,2,1,0,1,0,8,60942.0,1,0,0,0,0,0,0,0,0,0,0
521653,3,2,1,0,0,0,31,60942.0,0,0,0,0,0,0,1,0,0,0,0
412203,2,2,1,0,1,0,48,74161.0,0,0,0,0,0,0,1,0,0,0,0
603968,2,2,1,0,0,0,5,74161.0,0,1,0,0,0,0,0,0,0,0,0
213813,2,2,0,1,1,0,66,74161.0,0,0,1,0,0,0,0,0,0,0,0
556982,2,2,0,1,1,0,5,74161.0,0,0,0,0,0,0,0,0,1,0,0
213113,3,2,1,0,1,0,62,79101.0,0,0,0,0,0,0,1,0,0,0,0
355908,3,2,1,0,0,0,42,79101.0,1,0,0,0,0,0,0,0,0,0,0
138369,3,2,0,0,0,0,55,77198.0,0,1,0,0,0,0,0,0,0,0,0
845994,3,2,0,0,0,0,6,77198.0,0,0,0,0,0,0,1,0,0,0,0
568172,3,2,1,0,0,0,27,77550.0,0,0,0,0,0,0,1,0,0,0,0
336139,2,2,1,0,0,0,63,74161.0,0,0,0,0,0,0,1,0,0,0,0
585756,3,2,1,0,0,0,30,62044.0,0,0,0,0,0,0,1,0,0,0,0
655082,3,2,1,0,0,0,33,93969.0,0,0,0,0,0,0,1,0,0,0,0
206773,3,2,1,0,0,0,7,55552.0,0,0,0,0,0,0,1,0,0,0,0
214639,3,2,1,0,1,0,15,54846.0,0,0,0,0,0,0,0,0,1,0,0
998934,2,2,1,0,0,0,37,74161.0,1,0,0,0,0,0,0,0,0,0,0
795512,4,2,1,0,0,0,5,77895.0,0,1,0,0,0,0,0,0,0,0,0
715689,2,2,1,0,1,0,20,74161.0,0,0,0,1,0,0,0,0,0,0,0
255475,2,2,1,0,1,0,14,74161.0,0,0,0,0,0,0,1,0,0,0,0
970964,2,2,1,0,1,0,48,74161.0,0,0,0,1,0,0,0,0,0,0,0
654941,2,2,0,1,0,0,31,74161.0,1,0,0,0,0,0,0,0,0,0,0
746402,2,2,0,1,0,0,34,74161.0,0,0,0,0,0,0,1,0,0,0,0
460629,3,2,1,0,0,0,18,75092.0,0,0,0,0,0,0,0,0,1,0,0
768354,3,2,1,0,0,0,55,59129.0,0,1,0,0,0,0,0,0,0,0,0
238640,3,2,1,0,1,0,5,94743.0,0,0,0,0,0,0,1,0,0,0,0
512296,3,2,1,0,1,0,8,102279.0,1,0,0,0,0,0,0,0,0,0,0
745908,3,2,1,0,0,0,43,102279.0,0,0,0,0,0,0,1,0,0,0,0
360537,3,2,0,0,1,0,51,95924.0,0,0,0,0,0,1,0,0,0,0,0
386825,2,2,0,1,1,0,7,74161.0,0,0,1,0,0,0,0,0,0,0,0
583252,4,2,1,0,1,0,7,94231.0,0,0,0,0,0,0,1,0,0,0,0
568171,1,2,0,1,0,0,27,43788.0,0,0,0,1,0,0,0,0,0,0,0
885848,1,2,0,1,0,0,8,43788.0,0,0,0,0,0,0,0,0,1,0,0
780973,3,2,0,1,0,0,43,58769.0,0,0,0,0,0,0,1,0,0,0,0
128633,3,2,0,1,0,0,53,56594.0,0,0,0,0,0,0,1,0,0,0,0
511588,2,2,0,1,0,0,13,74161.0,0,0,0,0,0,0,0,0,1,0,0
536577,2,2,0,1,1,0,7,74161.0,0,0,0,1,0,0,0,0,0,0,0
661088,3,2,1,0,1,0,56,48824.0,0,0,0,1,0,0,0,0,0,0,0
114553,3,2,0,0,1,0,65,47987.0,0,1,0,0,0,0,0,0,0,0,0
736829,3,2,0,0,1,0,56,47987.0,0,0,0,0,0,0,1,0,0,0,0
737940,3,2,1,0,0,0,13,93735.0,0,0,0,0,0,0,0,0,1,0,0
349638,1,2,0,0,1,0,54,52703.0,0,1,0,0,0,0,0,0,0,0,0
577386,5,2,1,0,1,0,25,216512.0,0,0,0,0,0,0,1,0,0,0,0
756929,2,2,0,1,0,0,40,74161.0,0,0,0,0,0,0,0,0,1,0,0
782485,3,2,1,0,1,0,64,91318.0,0,0,0,1,0,0,0,0,0,0,0
196016,3,2,1,0,0,0,60,100185.0,0,0,0,0,0,1,0,0,0,0,0
520137,1,2,1,0,1,0,30,54162.0,0,1,0,0,0,0,0,0,0,0,0
692151,1,2,1,0,0,0,66,54162.0,0,0,0,0,0,0,0,0,1,0,0
188033,3,2,0,0,0,0,59,61885.0,0,0,0,0,0,0,1,0,0,0,0
374881,2,2,0,1,0,0,45,74161.0,0,0,0,0,0,1,0,0,0,0,0
676622,2,2,1,0,1,0,26,74161.0,0,0,0,0,0,0,0,0,1,0,0
894175,2,2,1,0,0,0,11,74161.0,0,0,1,0,0,0,0,0,0,0,0
492789,3,2,1,0,1,0,59,55303.0,0,1,0,0,0,0,0,0,0,0,0
586164,3,2,1,0,0,0,64,55303.0,0,0,0,0,0,0,1,0,0,0,0
243557,2,2,0,1,1,0,45,74161.0,0,0,0,0,0,0,1,0,0,0,0
802023,2,2,0,1,0,0,65,74161.0,1,0,0,0,0,0,0,0,0,0,0
295884,2,2,0,1,1,0,13,74161.0,0,0,0,0,0,1,0,0,0,0,0
845319,3,2,1,0,1,0,58,93105.0,0,0,0,0,0,0,0,0,1,0,0
440618,3,2,1,0,1,0,61,86885.0,0,0,0,0,0,0,0,0,0,1,0
883489,2,2,1,0,1,0,53,74161.0,1,0,0,0,0,0,0,0,0,0,0
958709,2,2,1,0,0,0,47,74161.0,0,1,0,0,0,0,0,0,0,0,0
465692,3,2,1,0,0,0,45,87354.0,0,0,0,0,0,0,1,0,0,0,0
586711,3,2,1,0,0,0,55,57855.0,0,0,0,0,0,0,0,0,1,0,0
555001,2,2,0,1,1,0,47,74161.0,0,0,0,0,0,0,0,0,1,0,0
196442,3,2,0,1,1,0,63,47670.0,0,0,0,1,0,0,0,0,0,0,0
650486,4,2,0,1,0,0,57,125128.0,1,0,0,0,0,0,0,0,0,0,0
830385,4,2,0,1,0,0,40,125128.0,0,0,0,0,0,0,1,0,0,0,0
627485,2,2,1,0,0,0,57,74161.0,0,0,0,0,1,0,0,0,0,0,0
467510,5,2,0,0,1,0,38,86055.0,0,1,0,0,0,0,0,0,0,0,0
766530,2,2,0,1,0,0,20,74161.0,0,0,0,0,0,0,1,0,0,0,0
131997,2,2,0,1,1,0,51,74161.0,0,0,0,0,0,0,1,0,0,0,0
645566,3,2,0,1,1,0,26,83379.0,0,0,0,0,0,0,0,0,1,0,0
675457,3,2,0,1,1,0,65,83379.0,0,1,0,0,0,0,0,0,0,0,0
127946,3,2,1,0,0,0,11,62259.0,0,1,0,0,0,0,0,0,0,0,0
474945,3,2,1,0,1,0,12,62259.0,0,1,0,0,0,0,0,0,0,0,0
509965,3,2,1,0,1,0,33,62259.0,0,1,0,0,0,0,0,0,0,0,0
669812,3,2,1,0,0,0,59,62259.0,0,0,0,0,0,0,0,0,1,0,0
925819,3,2,1,0,1,0,58,62259.0,0,0,1,0,0,0,0,0,0,0,0
941865,2,2,0,1,1,0,59,74161.0,0,0,0,0,1,0,0,0,0,0,0
793645,2,2,0,0,0,0,24,74161.0,0,0,0,0,0,0,0,0,1,0,0
445839,3,2,1,0,0,0,34,73015.0,0,0,0,0,0,0,0,0,1,0,0
159960,2,2,1,0,1,0,62,74161.0,0,0,0,0,0,1,0,0,0,0,0
218383,3,2,0,1,0,0,65,58713.0,0,0,0,0,0,0,1,0,0,0,0
602783,3,2,1,0,0,0,24,74568.0,0,0,0,1,0,0,0,0,0,0,0
575612,2,2,0,1,0,0,33,74161.0,0,0,0,0,0,0,0,0,1,0,0
196467,3,2,1,0,0,0,5,100395.0,0,0,0,0,0,0,1,0,0,0,0
838885,3,2,0,1,1,0,64,99667.0,0,0,0,0,0,0,1,0,0,0,0
444022,1,2,1,0,0,0,25,65392.0,0,0,0,0,0,0,1,0,0,0,0
701803,3,2,1,0,0,0,21,94655.0,0,0,1,0,0,0,0,0,0,0,0
802797,3,2,1,0,0,0,21,94655.0,0,0,0,0,0,0,0,0,1,0,0
832431,3,2,1,0,0,0,45,80537.0,0,0,0,0,0,0,0,0,0,1,0
157712,1,2,1,0,1,0,61,60417.0,0,0,0,0,0,0,1,0,0,0,0
381307,1,2,1,0,1,0,64,60417.0,0,1,0,0,0,0,0,0,0,0,0
121410,3,2,1,0,1,0,43,65986.0,0,0,0,0,0,0,0,0,1,0,0
668599,3,2,1,0,0,0,7,65986.0,0,0,0,1,0,0,0,0,0,0,0
195419,3,2,1,0,1,0,52,51165.0,0,0,0,0,0,0,1,0,0,0,0
198625,3,2,1,0,0,0,26,51165.0,0,1,0,0,0,0,0,0,0,0,0
435049,3,2,0,0,0,0,55,67680.0,0,1,0,0,0,0,0,0,0,0,0
789797,2,2,0,1,0,0,46,74161.0,0,0,0,0,0,0,0,0,0,1,0
122577,3,2,1,0,1,0,36,62063.0,0,0,0,0,0,1,0,0,0,0,0
197320,3,2,1,0,0,0,38,103042.0,1,0,0,0,0,0,0,0,0,0,0
776613,3,2,1,0,0,0,55,103042.0,0,0,0,0,0,0,1,0,0,0,0
582929,2,2,1,0,0,0,58,74161.0,0,0,0,0,0,1,0,0,0,0,0
122049,4,2,1,0,0,0,64,101393.0,0,1,0,0,0,0,0,0,0,0,0
559362,3,2,1,0,0,0,27,46700.0,0,0,0,0,0,0,1,0,0,0,0
785223,3,2,1,0,1,0,17,46700.0,0,1,0,0,0,0,0,0,0,0,0
197514,2,2,1,0,0,0,61,74161.0,0,0,0,0,0,0,1,0,0,0,0
539144,2,2,1,0,0,0,53,74161.0,0,1,0,0,0,0,0,0,0,0,0
803586,2,2,1,0,0,0,40,74161.0,0,0,0,0,0,0,1,0,0,0,0
475690,3,2,1,0,0,0,36,56086.0,0,0,0,0,0,0,1,0,0,0,0
744778,3,2,1,0,1,0,56,56086.0,1,0,0,0,0,0,0,0,0,0,0
612060,2,2,0,1,0,0,40,74161.0,0,0,0,0,0,0,1,0,0,0,0
261780,1,2,1,0,0,0,22,60894.0,0,0,0,0,0,0,1,0,0,0,0
944093,3,2,1,0,1,0,35,101352.0,0,0,0,0,0,0,1,0,0,0,0
796099,2,2,0,1,1,0,35,74161.0,0,0,0,0,0,0,1,0,0,0,0
530206,3,2,0,1,0,0,8,60189.0,0,0,0,1,0,0,0,0,0,0,0
471188,2,2,0,1,0,0,50,74161.0,0,0,0,0,0,0,1,0,0,0,0
454041,3,2,1,0,0,0,17,89853.0,0,0,0,0,1,0,0,0,0,0,0
220806,2,2,0,1,0,0,34,74161.0,0,0,0,0,0,0,0,0,1,0,0
789190,3,2,1,0,0,0,57,77663.0,0,1,0,0,0,0,0,0,0,0,0
984798,3,2,0,0,1,0,14,86623.0,0,0,0,0,0,0,0,0,1,0,0
545744,5,2,1,0,1,0,9,112641.0,1,0,0,0,0,0,0,0,0,0,0
747315,2,2,0,1,1,0,41,74161.0,0,0,1,0,0,0,0,0,0,0,0
496759,3,2,0,1,1,0,8,62158.0,0,0,0,0,0,0,0,0,1,0,0
215089,3,2,0,1,1,0,51,58831.0,0,0,0,0,1,0,0,0,0,0,0
437545,2,2,1,0,1,0,57,74161.0,0,0,0,0,0,1,0,0,0,0,0
987171,2,2,1,0,0,0,19,74161.0,0,0,0,0,0,0,0,0,0,1,0
152148,3,2,1,0,1,0,43,87794.0,0,1,0,0,0,0,0,0,0,0,0
808721,3,2,1,0,0,0,52,83236.0,0,1,0,0,0,0,0,0,0,0,0
155488,5,2,0,0,0,0,38,273672.0,0,0,0,0,0,0,0,0,1,0,0
548752,3,2,0,0,1,0,23,63071.0,0,0,0,0,0,0,1,0,0,0,0
818567,3,2,0,0,0,0,37,63071.0,0,1,0,0,0,0,0,0,0,0,0
190149,2,2,0,1,1,0,46,74161.0,0,0,0,0,0,0,1,0,0,0,0
563587,2,2,0,1,0,0,21,74161.0,0,1,0,0,0,0,0,0,0,0,0
211217,2,2,0,1,0,0,41,74161.0,0,0,0,1,0,0,0,0,0,0,0
169857,3,2,1,0,0,0,47,100159.0,0,0,1,0,0,0,0,0,0,0,0
793094,3,2,1,0,0,0,46,100159.0,0,0,0,0,0,0,0,0,1,0,0
848562,3,2,1,0,0,0,41,100159.0,0,1,0,0,0,0,0,0,0,0,0
330779,3,2,1,0,1,0,39,66444.0,0,0,0,0,0,0,1,0,0,0,0
687962,3,2,0,1,1,0,50,90175.0,0,0,0,0,1,0,0,0,0,0,0
100727,4,2,1,0,1,0,44,128118.0,0,0,0,0,0,0,0,0,1,0,0
743241,4,2,1,0,0,0,22,128118.0,0,0,1,0,0,0,0,0,0,0,0
464105,3,2,1,0,0,0,30,94092.0,0,0,1,0,0,0,0,0,0,0,0
152681,2,2,1,0,1,0,44,74161.0,0,0,0,0,0,0,1,0,0,0,0
568734,2,2,1,0,0,0,65,74161.0,0,0,0,0,0,0,0,0,1,0,0
352617,3,2,0,1,1,0,64,89062.0,1,0,0,0,0,0,0,0,0,0,0
395912,3,2,1,0,0,0,25,54890.0,0,0,0,1,0,0,0,0,0,0,0
890702,3,2,1,0,1,0,39,101436.0,0,0,0,0,0,0,0,0,1,0,0
575030,2,2,0,1,0,0,5,74161.0,0,0,0,0,0,0,1,0,0,0,0
554761,3,2,0,0,0,0,41,69835.0,0,0,0,0,0,0,1,0,0,0,0
566165,3,2,1,0,1,0,53,61441.0,0,0,0,0,0,0,0,0,1,0,0
400079,3,2,1,0,0,0,8,80697.0,0,0,0,0,0,0,1,0,0,0,0
946172,3,2,1,0,0,0,41,80697.0,0,0,0,0,0,0,0,0,1,0,0
995142,3,2,1,0,1,0,62,80697.0,0,1,0,0,0,0,0,0,0,0,0
157879,2,2,0,1,1,0,27,74161.0,0,0,0,0,0,0,1,0,0,0,0
441741,3,2,0,1,0,0,28,50879.0,0,0,0,0,0,0,1,0,0,0,0
582690,3,2,0,1,0,0,11,50879.0,0,0,0,0,0,0,1,0,0,0,0
751990,3,2,0,1,0,0,56,50879.0,0,1,0,0,0,0,0,0,0,0,0
743121,3,2,1,0,0,0,57,93541.0,0,0,0,0,0,0,1,0,0,0,0
773805,5,2,1,0,0,0,8,163974.0,0,1,0,0,0,0,0,0,0,0,0
166953,3,2,1,0,1,0,9,75827.0,0,0,0,0,1,0,0,0,0,0,0
235428,3,2,1,0,1,0,61,75827.0,0,0,0,1,0,0,0,0,0,0,0
238556,3,2,1,0,1,0,52,75827.0,0,1,0,0,0,0,0,0,0,0,0
839362,3,2,1,0,0,0,65,75827.0,1,0,0,0,0,0,0,0,0,0,0
978130,3,2,0,1,0,0,25,99622.0,0,1,0,0,0,0,0,0,0,0,0
707470,3,2,1,0,0,0,65,79766.0,0,1,0,0,0,0,0,0,0,0,0
950445,3,2,1,0,0,0,43,56261.0,0,0,0,0,0,0,1,0,0,0,0
140768,1,2,1,0,1,0,48,79046.0,1,0,0,0,0,0,0,0,0,0,0
193928,5,2,1,0,1,0,23,152955.0,0,0,0,0,0,0,1,0,0,0,0
755070,5,2,1,0,0,0,67,152955.0,0,1,0,0,0,0,0,0,0,0,0
801338,5,2,1,0,0,0,46,152955.0,0,1,0,0,0,0,0,0,0,0,0
274354,3,2,0,0,0,0,17,61305.0,0,1,0,0,0,0,0,0,0,0,0
834571,3,2,0,0,1,0,36,61305.0,0,0,0,0,0,0,1,0,0,0,0
206871,2,2,1,0,1,0,25,74161.0,0,0,0,0,0,0,1,0,0,0,0
242789,2,2,1,0,1,0,49,74161.0,0,1,0,0,0,0,0,0,0,0,0
958791,3,2,1,0,0,0,28,77742.0,0,0,0,0,0,0,1,0,0,0,0
134760,3,2,0,1,0,0,20,76410.0,0,0,0,0,0,0,0,0,1,0,0
874612,3,2,0,1,0,0,61,68160.0,0,0,0,0,0,0,0,0,0,1,0
283290,3,2,0,1,0,0,34,49175.0,1,0,0,0,0,0,0,0,0,0,0
929980,2,2,0,1,1,0,47,74161.0,0,1,0,0,0,0,0,0,0,0,0
810448,3,2,1,0,0,0,19,60519.0,0,0,0,0,0,0,0,0,1,0,0
342945,3,2,0,1,0,0,31,99622.0,0,0,0,0,0,0,0,0,1,0,0
536186,3,2,1,0,0,0,41,70544.0,0,1,0,0,0,0,0,0,0,0,0
509909,2,2,0,0,1,0,59,74161.0,0,0,0,0,0,0,1,0,0,0,0
923560,3,2,1,0,0,0,55,88792.0,0,0,0,0,0,0,1,0,0,0,0
421001,5,2,0,0,0,0,61,144051.0,0,1,0,0,0,0,0,0,0,0,0
917610,5,2,0,0,0,0,15,144051.0,0,0,0,0,0,0,1,0,0,0,0
614164,3,2,1,0,0,0,57,66461.0,0,0,0,0,0,0,1,0,0,0,0
944261,3,2,1,0,1,0,14,71461.0,0,0,0,0,0,0,1,0,0,0,0
757047,3,2,1,0,1,0,8,59262.0,0,1,0,0,0,0,0,0,0,0,0
808005,3,2,1,0,1,0,29,59262.0,0,0,0,0,0,0,1,0,0,0,0
515298,2,2,0,1,1,0,66,74161.0,0,0,0,0,0,0,1,0,0,0,0
614246,2,2,1,0,1,0,66,74161.0,0,1,0,0,0,0,0,0,0,0,0
103731,3,2,1,0,0,0,22,90487.0,0,0,1,0,0,0,0,0,0,0,0
771035,1,2,1,0,0,0,62,39079.0,0,1,0,0,0,0,0,0,0,0,0
573446,2,2,1,0,0,0,37,74161.0,0,0,0,0,0,0,0,0,0,1,0
232609,2,2,0,1,0,0,47,74161.0,1,0,0,0,0,0,0,0,0,0,0
191057,3,2,1,0,0,0,50,52236.0,0,0,0,0,0,0,0,0,1,0,0
844152,3,2,1,0,0,0,19,100414.0,0,0,0,0,0,0,0,0,1,0,0
460929,2,2,1,0,0,0,15,74161.0,1,0,0,0,0,0,0,0,0,0,0
219043,2,2,0,1,1,0,59,74161.0,0,0,0,0,0,0,0,0,1,0,0
537711,2,2,0,1,0,0,8,74161.0,0,1,0,0,0,0,0,0,0,0,0
122009,3,2,1,0,1,0,60,47536.0,0,0,0,0,0,0,0,0,1,0,0
453136,3,2,1,0,1,0,24,98320.0,0,0,0,0,0,0,1,0,0,0,0
922188,3,2,0,0,1,0,29,57453.0,0,1,0,0,0,0,0,0,0,0,0
721438,3,2,0,1,1,0,18,88425.0,0,0,0,0,0,0,0,0,1,0,0
761015,3,2,0,1,0,0,31,88425.0,0,0,0,1,0,0,0,0,0,0,0
671528,2,2,0,1,0,0,25,74161.0,0,0,0,0,0,0,1,0,0,0,0
749801,3,2,1,0,0,0,40,92465.0,0,0,0,0,0,0,1,0,0,0,0
625434,3,2,0,0,0,0,31,96633.0,0,1,0,0,0,0,0,0,0,0,0
120554,2,2,0,1,1,0,48,74161.0,0,0,0,0,0,0,0,0,1,0,0
962661,2,2,0,1,0,0,20,74161.0,0,0,1,0,0,0,0,0,0,0,0
501856,2,2,1,0,1,0,20,74161.0,0,1,0,0,0,0,0,0,0,0,0
893057,3,2,1,0,1,0,20,83224.0,0,1,0,0,0,0,0,0,0,0,0
541163,3,2,1,0,1,0,16,66246.0,0,0,1,0,0,0,0,0,0,0,0
736615,4,2,0,1,1,0,23,121776.0,0,1,0,0,0,0,0,0,0,0,0
967883,3,2,1,0,1,0,43,52736.0,0,1,0,0,0,0,0,0,0,0,0
248011,2,2,1,0,1,0,17,74161.0,0,0,0,0,0,0,1,0,0,0,0
959137,2,2,0,1,1,0,7,74161.0,0,1,0,0,0,0,0,0,0,0,0
591854,3,2,0,1,0,0,46,59300.0,0,0,1,0,0,0,0,0,0,0,0
346225,3,2,0,1,0,0,56,102479.0,0,1,0,0,0,0,0,0,0,0,0
569315,3,2,1,0,1,0,55,73639.0,0,0,0,1,0,0,0,0,0,0,0
226842,3,2,0,1,0,0,15,73823.0,0,0,0,0,0,0,0,0,1,0,0
