Loyalty Number,months_since_last_any_activity,tenure_months,flight_trend_ratio,months_since_last_redemption,flights_last_6m,points_trend_ratio,distance_per_flight,CLV,months_since_last_flight,distance_last_12m
270266,-1.363623,-0.22785565,-0.19077475,0.07923175,0.24668439,-0.07296355,0.028540982,-0.02661998,-0.31279176,-0.7582708
777561,-0.7120494,0.32635155,-0.42071095,-0.3549906,-0.445386,0.09128153,-0.017351842,-0.19842753,-0.22774684,-0.44830224
731540,-0.16337602,-1.5695912,-0.8041528,0.15112467,0.10211058,-0.27268657,-0.16753903,0.08765003,0.082863174,-0.5906946
455319,-1.9898915,0.16697226,0.12683001,0.03142263,-0.3520974,0.1301194,0.08662122,0.20985556,-0.3542666,-0.30317485
318199,0.15775628,0.022911118,-0.40345585,-0.558253,0.20420529,-0.29309535,-0.055919893,0.020441938,-0.030733062,-0.50588894
637396,-1.0786936,-2.463455,-0.22584246,-0.44741422,-0.10199205,-0.6332768,0.42094463,-0.117039874,-0.19533814,-0.32485816
663133,0.16482846,0.1065548,0.039728053,0.13516635,-0.52397704,-0.49391574,-0.17208526,-0.040415615,0.24944237,-0.052768826
356618,-0.26493385,0.22344755,-0.25538144,-0.46864054,-0.50258785,-1.1390524,-0.6418472,-0.1047378,-0.021943063,-0.13595118
934893,-1.4036599,0.11409608,-0.3294143,0.035829246,-0.43167195,0.22402242,0.20434189,-0.06954465,-0.25039473,-0.3261263
491369,1.484823,-0.15352865,0.55126655,-1.8787601,-0.0004310906,0.13029566,-0.60423154,-0.08082672,-0.62466836,-0.27693558
736504,-1.048992,-2.563498,-0.39722416,-0.7249212,-0.08133397,-0.19835646,-0.24643274,-0.26526675,-0.20318036,0.3465654
950336,-1.6234907,0.47893116,-0.93989474,0.016633615,0.09646518,-0.20824718,0.28406462,-0.029071692,-0.20540647,-0.10029874
721786,-0.24982215,0.64436764,0.6249385,-0.7280909,-0.2834528,-0.83583546,0.088957824,-0.18399973,-0.23489298,-0.22646591
197192,-0.8698006,0.28306597,-0.21121652,-0.3453605,-0.27509776,-0.2502977,-0.15355703,-0.015307081,-0.22544786,-0.38722107
711864,-1.4444302,0.33753237,-0.21905945,0.08738208,-0.13415553,-0.11627588,0.035652697,-0.08647456,-0.16676392,-0.2292738
576051,-0.74542296,-0.5758219,-1.1662679,-0.17992896,-0.42191076,-0.34193298,-0.22232524,-0.16283713,-0.17195953,-0.447209
730008,4.9329133,-0.82345587,-0.21226807,0.494776,0.8871945,0.1398893,0.5814091,-0.055273216,1.6942476,-0.19394565
502023,-1.8367445,-2.5651813,-1.0798038,0.051562615,-0.19762908,-0.42961973,-0.1942825,-0.018765729,-0.20360549,-0.21697888
937476,-1.1667018,0.4362998,-0.4565937,0.11849201,-0.56209624,-0.046786264,-0.16364594,-0.08465608,-0.25772923,-0.3221538
792332,-1.0105836,-2.6519055,-0.30281228,-0.5235287,-0.16471772,-0.32651088,-0.11925289,0.031247199,-0.16116025,-0.21482007
857516,-1.1213459,-0.06359093,-0.24664514,-0.41653916,-0.010372332,-0.08466012,-0.37369087,-0.049465906,-0.26725742,-0.123004965
180216,-1.1933969,0.3878658,-0.20121005,0.06995359,-0.33505458,-0.017235894,-0.4194571,-0.1348514,-0.24747196,-0.25148994
301793,-1.7571765,-2.269489,-0.42670017,0.033146437,-0.50624216,-0.19529893,0.33638984,-0.094943404,-0.28078493,-0.31440133
802196,-0.7131838,-0.18049023,-0.22694328,-0.5647773,-0.41172552,-0.33748776,-0.3623793,-0.14273849,-0.15023568,-0.24535723
639117,-1.1742518,0.19062182,-0.093279414,0.03823184,-0.31646416,-0.180962,-0.1841878,-0.12192721,-0.22436385,-0.16333984
942779,-0.8793955,-0.1599958,-0.45044914,0.089053005,0.10508499,-1.6074862,-0.38684493,-0.07906803,-0.10080811,-0.30293992
151554,0.131779,0.7713289,-1.1169424,-0.56472564,0.36998075,-0.098148964,-0.13687462,-0.13992715,-0.046465866,-0.10398118
290091,-1.7785455,0.065132864,0.7409211,0.050709832,0.118931666,-0.58953905,-0.085510604,0.14104414,-0.32913557,-0.1650207
475233,-0.19600512,-0.15187843,-0.19132797,-0.38489425,0.031682935,-0.47289735,-0.04356688,-0.124951676,-0.1872021,-0.8825425
775768,-1.3058238,-2.4663844,-0.3541077,-0.4963328,-0.964308,-0.22798553,-0.14156646,-0.15403193,-0.15688106,-0.02674635
474305,-0.92281276,-1.9652952,-0.92100704,-0.21927278,-0.1577975,-0.5051951,0.29372978,0.0038700518,-0.19673185,-0.54092205
583565,-1.15107,-2.242447,-0.14594248,-0.12609002,-0.58786535,-0.5476279,-0.42651212,-0.2796862,-0.21952984,0.31207284
204375,-1.6424873,0.0048839655,-0.6944415,0.02000796,0.30141416,-0.55429703,0.23358235,0.031843033,-0.33265135,-0.7467032
788515,-0.37036157,0.09476434,-0.5294801,-0.33629975,-0.3939802,-0.4354509,-0.16249518,-0.2147506,-0.18719116,-0.265796
926106,-0.72507566,-0.03188384,-0.40191257,-0.49431664,-0.3709983,-1.1554488,-0.200964,-0.21648149,-0.1597238,-0.07577425
531976,-0.5967607,-0.10054788,-0.21509452,-0.47156972,-0.11942521,0.0044429037,-0.21065085,-0.099416114,-0.22527394,-0.24302846
899287,-1.2852668,0.4736071,-0.2096702,0.06397251,0.31897664,-0.028681997,-0.19749872,-0.1737448,-0.33409685,-0.048304386
642901,-0.8022217,0.3393669,-0.35455897,-1.2070652,0.026199589,-0.16777235,-0.38994297,-0.17110318,-0.1288781,-0.09025707
658310,-1.5210365,-0.04494074,-0.26803103,0.011895736,-0.066596895,-0.710379,-0.2332818,-0.03192995,-0.18362588,-0.56698626
267474,-1.5957024,0.17146312,-0.24163978,0.065568075,0.08043879,-0.4516949,0.14079298,-0.012143861,-0.22638367,-0.67250186
822555,-0.59352356,-0.1998186,-0.22563325,-0.22531766,-0.43046317,-0.2294251,-0.0438966,-0.2230334,-0.21804652,0.36353856
675057,-1.4989612,-0.14833945,-0.38407022,0.09071894,-0.45492485,-0.1331204,-0.20941307,-0.09565959,-0.25911117,-0.45338142
849330,0.52718663,-0.8042767,1.0594513,0.28691584,-0.036654815,0.48798463,-0.13686252,0.042178195,0.2963878,0.20111501
796541,-1.3490424,0.53207606,-0.09054283,0.047115304,-0.22642359,0.023507066,-0.45884278,-0.08511144,-0.2707459,-0.24121277
183224,-1.7548376,-0.15594915,-0.36801034,0.083798856,0.1520836,-0.21832243,-0.19539872,-0.073074125,-0.3189789,-0.110054016
337818,0.03549689,-0.22597043,-0.50015545,-0.53611577,-0.6043719,-0.96856725,-0.7436833,-0.124937795,0.099825025,-0.17736515
271043,-0.57479775,0.043240186,-0.29364556,-0.44439742,-0.0092994785,-0.39127594,-0.4323581,-0.11740043,-0.14064996,0.034899704
659882,-0.863912,0.17548905,-0.29166374,0.049873617,-0.4000908,-1.5322703,-0.7617065,-0.06487896,0.021283522,-0.04183327
734727,-1.2347139,-0.34627217,-0.13517505,0.07351074,-0.35315084,-0.2756493,-0.24697167,-0.16762841,-0.29183778,-0.2975324
939103,-0.402497,0.28199297,-0.5659078,-0.2407337,-0.3672405,-0.1694771,-0.29735625,-0.2601811,-0.21656866,-0.13533401
981434,-1.655892,-1.1845752,-0.7887241,0.09538706,-0.33089456,-0.12454136,-0.062086433,-0.006975997,-0.17095035,-0.27690592
939319,-1.5650299,-0.1763455,-0.1272859,0.029680174,-0.46131966,-0.1889864,-0.12269273,-0.037671342,-0.26907948,-0.11762947
404920,-0.95981497,0.7032793,-1.0885204,-0.11246283,-0.0212386,-0.7578462,-0.56978273,-0.18231691,-0.31385002,-0.6347928
380059,-1.7926658,-0.10999642,-0.4793781,0.064493164,-0.032571234,0.05674434,-0.33868486,0.066498555,-0.269485,-0.28749636
159680,-1.245749,0.18616429,-0.062323272,0.04689362,-0.29910848,-0.24613802,0.22327478,-0.25342315,-0.1754513,-0.16361012
703621,-0.9702994,0.03505851,-0.35048783,-0.62847483,0.17315939,-1.2647507,-0.3810744,-0.29220805,-0.26829493,-0.26552892
708160,-0.005987558,-0.28871694,0.5257218,-0.4757726,-0.6314298,-0.73817927,-0.59205467,-0.16183327,0.030897425,-0.36078057
127185,-1.3591056,0.19899704,-0.006191923,0.01855087,-0.21061347,0.022220744,-0.053387363,-0.14619455,-0.222966,-0.3050708
318945,-0.3848048,0.65679055,-0.8528104,-0.42069063,-0.47248894,-0.25359237,0.0959147,-0.24438414,-0.23030274,-0.06063124
408990,-0.6605472,-0.503751,-0.22969039,-0.34633273,-0.27960095,-0.2651879,-0.03238978,-0.13100766,-0.32616884,-0.34174633
730715,-0.93393904,-0.15714139,-0.37062255,-0.59432846,-0.03248458,-0.09422333,0.102234125,-0.25668472,-0.18194821,0.44796586
967241,-0.82986146,-0.17396705,-0.20061578,-0.5121932,-0.27917555,-0.07765132,0.03664578,-0.13563909,-0.16371906,-0.19650969
207576,-1.1291497,-1.9744349,-0.1525983,-0.40176407,-0.284681,-0.055749238,-0.31702435,0.023316992,-0.24390118,-0.15489548
392206,-1.511629,-2.1839716,-0.49041572,0.047118437,-0.2622134,-0.7242613,-0.06782638,-0.114359386,-0.19566825,-0.114676826
462833,-0.5955876,1.0493312,-0.17809421,-0.43765467,-0.2890194,0.31087548,0.14056559,-0.014321099,-0.17380531,-0.06841689
971097,-0.005885338,-0.26880872,-0.3442562,-0.3955032,0.17207482,-0.25076866,-0.47467062,-0.07706581,-0.1962573,-0.21781097
338346,-0.891838,-0.009001202,0.58344764,-0.97428876,-0.15147308,-0.8565712,-0.3897361,-0.111894846,-0.29533103,-0.09175183
550173,1.2947496,0.14018723,0.38860747,-1.4581916,0.1388381,0.0657585,0.07715601,-0.19389193,-0.13994022,-0.4779006
354442,1.2386316,0.69143146,0.27704686,-1.160486,-0.028293047,0.12170796,-0.16684476,-0.23788059,-1.0220133,-0.49554804
410373,4.6883307,-0.46050787,-0.15085387,0.43230563,0.88528365,0.13819592,0.34445947,-0.046348378,1.528167,-0.26413405
884505,-1.2221732,0.050558556,-1.0295422,-0.018966075,-0.48335046,-0.07344868,-0.27806318,-0.19092114,-0.17014627,-0.12616138
795820,-1.3124281,0.06795723,-0.49913943,0.08342438,-0.40866515,-0.05399847,-0.15902631,-0.19250283,-0.27730423,-0.11018597
449084,-1.1979488,-2.035897,-0.33868605,-0.99393374,-0.1752849,-0.4584025,-0.57803816,-0.043475837,-0.22677812,-0.287408
530613,-0.7588663,-0.011359878,-0.72641,0.09990669,0.62962824,-1.6046555,0.21311563,-0.05260528,-0.16661935,-0.97046727
293685,-1.2586392,0.49714044,-0.6615989,0.0056874957,0.13696006,-0.71957135,0.13501881,-0.13003574,-0.2507292,-0.414228
213979,1.8161527,-1.082487,0.52579504,-1.9553066,0.14597878,0.05249365,-0.1962953,-0.029297633,-0.15370299,-0.46749198
442980,-0.6970981,0.6891474,-0.08931937,-0.45250827,-0.032391198,-0.44519997,-0.27498937,-0.09954515,-0.13926145,-0.26824102
932453,-1.6897343,-0.1927326,-0.3571518,0.08679602,-0.0823714,-0.16532917,0.03718112,0.0243006,-0.27794638,0.030618144
137999,-1.9285614,-2.149726,-0.3048428,0.057364523,-0.22271256,-0.47013855,0.341573,0.021058258,-0.24771619,-0.18699017
771943,-0.48314705,0.0056479615,-0.3534726,-0.45900062,0.017545788,-0.37842935,0.035549905,-0.10378097,-0.20992963,0.016208742
281328,0.35221362,0.12009618,-0.30670655,0.12111401,0.24022135,-0.18594815,0.20232661,0.2706547,0.25312775,0.07191241
784271,1.7755035,-0.19818331,0.1489487,-3.2066605,0.5661499,0.076472186,-0.21836688,-0.27504078,0.60090685,-0.3594092
983242,-0.99711335,-1.2472097,-0.0728609,-0.40722287,-0.45070106,-0.6597651,-0.60060847,-0.21843027,-0.18647037,0.44407803
714206,0.08848401,-0.007950499,-0.24995653,-0.7637762,0.054795295,-0.7101368,0.3330078,-0.07662803,0.035237383,-0.23175485
279468,-1.2288365,0.3156797,-0.23637378,0.057131976,-1.3428333,0.052305702,-0.24559577,-0.24804193,-0.23504102,0.0345937
760166,-0.8036195,0.1483904,-0.20409621,0.043490317,-0.10794021,-0.65281963,0.12572421,-0.028999057,-0.13414164,-0.89842635
616667,-0.71747464,-0.01572091,-1.1104102,0.15311559,0.011440052,-0.67125213,0.17440985,0.07636047,-0.07767898,-0.6274061
677963,-0.4431804,-0.21165024,-0.28444585,-0.4304389,-0.33945367,-0.19337916,0.38361397,-0.009056669,-0.19569018,-0.22106045
932270,-0.78196883,-0.18679903,-0.1828507,-0.46937832,-0.23042238,0.032730855,-0.10218618,-0.06299875,-0.14562985,-0.46824372
133065,-0.47787482,-0.08311115,-0.34588343,-0.4755204,-0.27940086,-0.44274643,-0.108459614,-0.13563663,-0.21378332,-0.41903853
270730,-1.3117331,-2.3047714,-0.3621637,-0.5083404,-0.2911838,-0.35111988,-0.7806983,-0.0066741314,-0.2726314,-0.10295187
181852,0.41808265,0.07250622,-0.103581056,-0.66135925,-0.58971596,-0.6465063,0.25446504,0.07711167,0.18874541,-0.16834933
321457,0.17351803,0.4247951,-0.3465921,0.121530846,0.3164537,0.22825442,-0.44158143,-0.06610223,0.06722882,-0.16576366
992986,1.0520496,0.5788387,0.3028373,-1.5278311,0.25321454,0.100633726,0.049274992,-0.2497701,-0.2982473,-0.27751487
215952,-1.3197901,-2.0378947,-0.245195,-0.45102963,0.054330945,0.077137336,-0.5608796,-0.0032723178,-0.23377532,-0.102119565
662973,-1.4854399,-0.15195404,-0.052064955,0.063490406,-0.13144591,0.002087887,-0.056292694,0.05689415,-0.20703523,0.22533439
800450,-1.5856014,0.16358788,-0.13357061,0.06355608,-0.5183264,-0.3974379,-0.59120864,0.05892299,-0.28129032,-0.37831488
926494,-1.4958687,-0.09719703,-0.8251107,0.0432591,-0.3701534,0.1510768,-0.5074212,0.01384229,-0.16473791,-0.20204724
552364,-1.6083026,0.46582627,-1.0910944,0.058233015,0.13976236,-0.97208184,-0.4144464,-0.1346671,-0.2639143,-0.9761106
428922,-1.6596566,0.24664296,-0.21371438,0.07877054,-0.21463278,0.09187244,-0.1412406,-0.040847838,-0.21879646,-0.21265532
399973,0.35583735,-0.072044596,-0.49210876,-0.6877514,0.511939,-0.7792285,-0.47897467,-0.030469557,-0.023763059,-0.32717752
814067,-1.5800617,-1.5969114,-0.12354984,0.06947494,-0.589705,-0.67570966,-0.7109378,-0.07644605,-0.31393898,-0.09360588
592145,-1.096417,-0.10097996,-0.10301358,0.03036711,-0.21015812,-0.2985552,0.12755983,-0.17086166,-0.18657342,0.19644138
559622,-1.2651649,-0.020336032,-0.63512903,0.010199152,-0.37592277,-0.22296545,0.16868678,-0.15714626,-0.17395076,-0.24851859
680569,-1.1043878,0.4494449,-0.1690464,-0.43854764,-0.26499438,-0.05470639,-0.27227545,-0.13762482,-0.17368953,-0.13545905
146086,-0.63815665,0.08882692,-0.46616477,-0.38263103,-0.36210647,-0.17539757,-0.42668697,-0.038868014,-0.24696556,-0.28674722
580341,-0.5805568,0.06455437,-0.1906577,-0.44708404,-0.07874888,0.113118544,-0.44866258,0.005772467,-0.2950469,-0.3640807
526349,-0.7559309,-2.6688504,-0.8535554,-0.35043854,-0.10690058,0.05277122,0.073858015,-0.14018992,-0.20110348,-0.09467133
543852,-1.1030015,0.07193673,-0.40016738,-0.42336187,-0.15579283,-0.14339206,-0.43594024,-0.18053329,-0.26092738,-0.13908878
486776,3.9977403,0.12919064,0.35235363,0.63894147,0.29190007,0.15439098,-0.38716808,-0.006597818,1.004118,-0.2258274
611247,4.9458814,-0.793779,-0.1962864,0.55553424,0.84366214,0.17635913,0.4940775,-0.025889784,1.6474516,-0.14474697
251095,-0.5937148,0.5318602,-0.39351383,-0.44090477,-0.043436214,-0.43206605,-0.7701584,-0.21252173,-0.16181287,-0.34259066
242812,-0.21898447,-0.18412079,-0.3001303,-0.5475562,-0.42442852,0.00021182746,-0.6810904,0.057544783,0.032000363,-0.023980575
822727,-0.24723431,0.5468705,1.4884216,-0.26891935,-0.33507058,0.5801237,0.14181064,-0.029028028,0.045977406,0.16641381
870522,-0.86448234,0.5544323,-0.25310722,-0.553995,-0.037890065,-0.16969077,-0.22789769,-0.05672838,-0.17210676,-0.2529593
337925,-0.064398,0.2902162,-0.32472512,0.057758212,-0.491465,-0.23356636,-0.09191948,-0.063342586,-0.0129737705,-0.26839647
507555,-0.78039956,0.06606663,-0.20338573,-0.5871887,-0.091144145,-0.056789737,0.046757024,0.044364825,-0.24274904,-0.28399804
966580,-0.6697735,0.95065945,-0.90193486,-1.0458314,-0.2776798,-0.22090897,-0.30890045,-0.16237359,-0.16648343,-0.1339012
462993,-1.8093116,0.13035779,0.56323475,0.06813315,0.109568045,-0.3935276,-0.28042865,-0.075201675,-0.31834665,-0.11814723
601027,-1.4792457,0.0291088,-0.015940133,0.058701117,-0.45823193,-0.77816117,0.0819136,-0.031480286,-0.2956236,-0.26289833
266536,-0.5384415,-0.0069518965,-0.5745787,0.08327173,0.58165187,-0.742104,-0.55191296,-0.10878884,-0.13575701,-0.610041
184035,-1.3215468,0.34959054,-0.8251137,0.07261526,0.40690792,-0.20126496,-0.12135336,-0.136999,-0.2823,-0.19725105
632398,-0.62494135,-0.5879759,-1.1001604,-0.37269825,-0.3046878,-0.3970759,0.2719683,-0.14548102,-0.11357364,-0.2916753
290994,-1.8790628,-1.6178768,-0.89055616,0.06996055,-0.1350255,-0.08983668,-0.121588826,0.028616989,-0.26002067,-0.19764556
760672,0.17704318,0.42245582,-0.5076125,0.15122736,0.28258616,0.09570305,-0.00097046816,-0.06952561,0.052578956,-0.27868512
489108,-1.7228394,-1.6954321,-0.5579956,0.046901513,-0.27552474,-0.010419373,-0.52074206,-0.03852842,-0.21428043,-0.20220421
430323,-0.8125108,0.07043594,-0.24006292,-1.0950363,-0.3916326,-0.4024152,-0.19070484,-0.07668668,-0.24677734,-0.32227805
883055,-0.9606448,-0.21649611,-1.5278322,-0.3937382,-0.1674665,-0.6550551,-0.06258117,-0.04648234,-0.11781074,-0.96771085
309352,-0.69144136,-0.098641135,-0.36997354,-0.8501075,-0.262726,-0.48733017,-0.42861044,-0.0191749,-0.17807332,-0.18336691
631853,-1.1203773,-2.431542,-0.3379258,-0.8310462,-0.13051462,-0.3917778,0.0017340095,-0.047780145,-0.19315113,0.38654718
470272,-1.2296412,-0.003274159,-0.5280966,-0.0015123605,-0.31579235,-0.016715331,0.06581287,-0.021541556,-0.18293677,-0.16896242
486117,-1.5579584,-2.0327723,-0.12052118,0.047606852,-0.35781157,-0.56736726,-0.27552024,-0.019374728,-0.24093236,-0.093318954
328543,-1.2736473,0.06833786,-0.48527086,0.042123307,-0.17774197,-0.42198768,-0.15235575,-0.21752249,-0.188772,-0.3409091
483627,-0.097623065,0.007852534,-0.109075174,-0.41354975,-0.11860773,-0.3132112,-0.41973227,-0.13015811,-0.2237744,-0.27302703
493061,-0.61065346,0.053278986,-0.7337347,-0.48533884,-0.19705012,-0.46537623,-0.3047339,-0.08011793,-0.06794803,-0.18459287
802425,-1.838352,0.3829241,-0.1444421,0.13258576,0.5675647,-0.8622239,-0.24446489,-0.013044369,-0.29446507,-0.5630659
268139,-0.7677488,0.05364364,-0.0766967,-0.5418196,-0.05517926,-0.29942447,-0.035593115,-0.09133001,-0.21598908,-0.7750054
933642,-1.4801564,0.19824784,-0.2168967,0.07357622,0.056805238,-0.40396377,-0.25196683,-0.08487601,-0.23759957,-0.2609218
399214,-0.41511828,0.16266891,-0.21772343,-0.4133646,-0.14100242,-0.61388236,-0.7424499,-0.0649524,-0.19115365,-0.2961085
289921,-0.8752272,-0.016827026,-0.25400972,-0.5285335,-0.33950037,-0.5460479,-0.13876235,-0.12808554,-0.19630711,-0.2705285
456140,-1.2027173,0.3882808,-0.3767585,0.08597788,-0.5230398,-0.32309657,-0.37496296,-0.12435973,-0.31023285,-0.13409543
760876,-0.21498144,0.45741954,-0.26407626,-0.11547335,0.2898114,-0.11882241,-0.07641682,-0.18594794,-0.1067674,-0.12776989
498587,-1.2015604,0.020712424,-0.269238,0.041319337,-0.6050423,0.109985724,0.25041378,-0.04590792,-0.2796067,-0.31304
262526,-0.6274334,0.22756866,-1.1312646,-1.2290983,-0.21229024,-0.71850914,-0.45455822,-0.07932962,-0.09565958,0.1164545
155820,-1.1590389,0.22239104,-0.36532044,-0.0295313,-0.124323346,-0.31537712,-0.518819,-0.14121233,-0.15841068,-0.30982476
163260,-1.2362632,-0.19014218,-0.44851395,0.03326131,0.036733102,0.022280972,-0.27715087,-0.1081711,-0.23339583,-0.54867464
213177,-1.1526512,-2.417088,-0.48905426,-1.0184819,0.011019355,-0.20610954,-0.21522464,-0.02339582,-0.07089432,0.28016564
482681,-0.51569015,0.3712384,-0.36295298,-0.24113333,-0.12777781,-0.015464896,-0.15700543,-0.25504118,-0.1273314,-0.27956805
725182,-0.848077,0.21129543,-0.34251037,-0.5322576,-0.27121758,-0.12513061,-0.4097906,-0.01620519,-0.11809315,-0.13541393
119633,-1.3133988,0.17629042,-0.030772047,0.098254845,0.74986863,-0.4849177,-0.60096055,-0.006330154,-0.25940102,-0.30512246
979355,-1.6412524,-2.0588493,-0.078141876,0.012380975,-0.4535087,-0.38385895,-0.47531465,-0.084611975,-0.30208263,-0.09867012
471204,-0.8473394,-0.1404621,0.41317755,-0.0039549526,-0.58899856,-0.5725284,-0.45159057,-0.16776691,-0.2752577,-0.42682192
278539,-1.6008141,0.18426017,-0.45466495,0.09155392,-0.28231448,-0.21359676,-0.14648755,-0.023879416,-0.26593217,-0.4176108
903327,0.095883615,0.119174816,0.8475863,-0.5985269,-0.5930412,-0.1702304,-0.13373248,-0.100705385,0.09660286,-0.072710566
723015,-1.1700536,-0.1940198,-0.7730426,-0.008336003,-0.40482044,-0.46509472,0.14032789,-0.13161422,-0.25345007,-0.08716548
661118,3.0376549,-0.14012319,0.37177828,0.27764678,0.42884487,0.3148233,0.09870128,-0.11593233,0.15843362,-0.23835382
902192,-1.8887074,-2.113974,-0.44307077,0.039471593,0.2088557,0.09340184,-0.46514678,0.060673714,-0.2565372,-0.47592443
994374,-0.8377985,0.28016528,-0.07740816,-0.37166214,-0.4805994,-0.23655833,-0.5823829,-0.15104619,-0.12417125,-0.39792028
208234,2.4901881,0.123188294,0.2075311,0.19115376,-1.3247294,-0.15102682,-0.33852237,-0.16252825,0.18765514,-0.27675825
368045,-0.85132533,-0.029561803,-0.3942498,-0.46463653,-0.1697242,-0.48333645,-0.05432869,-0.03939335,-0.1722373,-0.33344018
586686,-1.3965472,0.18183032,-1.0029114,0.007415682,-0.17227547,-0.6593058,-0.5261818,-0.06288177,-0.16884004,-0.15730806
616875,-1.4476514,-1.7548794,-0.27691707,0.11131003,-0.37520042,0.010333264,-0.7719315,-0.086562246,-0.2354595,-0.14258851
642043,4.092151,-0.43763214,0.45258042,0.6407349,0.22273263,0.29800603,0.23980072,-0.054184943,1.0977712,0.20597425
736646,-1.3762401,0.31559914,-0.103382796,-0.18174803,-0.19099535,0.0292167,-0.1394459,0.004870732,-0.28513065,-0.31461656
829505,-1.7642664,0.3842002,-0.00987575,0.05430977,0.09833078,0.0076448293,-0.52600765,-0.120409094,-0.28019056,-0.25334364
723112,-0.73438686,0.1928945,-0.2247793,-0.5499178,-0.151219,0.38430542,-0.47535366,-0.05314977,-0.16441688,-0.11855237
157212,-0.74973184,0.25501004,-0.26556173,-0.45062783,-0.12614231,-0.028801784,-0.21817988,-0.093549974,-0.10726962,-0.22399648
999902,-0.847183,0.2673058,-0.2613521,-0.3993312,-0.11104857,0.22279622,-0.3608979,-0.057366084,-0.08707856,-0.2057315
576911,-0.6698738,-0.09102249,-0.91349006,-0.877909,-0.151644,-0.5279876,-0.28034312,-0.086807236,-0.10681182,-0.23995955
717150,-1.4733771,-0.082434684,-0.45422718,0.09113837,-0.370099,0.24891333,-0.40123606,-0.13431476,-0.18015802,-0.16479205
